timestamp,172.17.16.13:20180:grpc_global_tim,172.17.16.13:20180:grpc_server_0,172.17.16.13:20180:grpc_server_1,172.17.16.13:20180:grpc_server_2,172.17.16.13:20180:grpc_server_3,172.17.16.13:20180:grpc_server_4,172.17.16.14:20180:grpc_global_tim,172.17.16.14:20180:grpc_server_0,172.17.16.14:20180:grpc_server_1,172.17.16.14:20180:grpc_server_2,172.17.16.14:20180:grpc_server_3,172.17.16.14:20180:grpc_server_4,172.17.16.15:20180:grpc_global_tim,172.17.16.15:20180:grpc_server_0,172.17.16.15:20180:grpc_server_1,172.17.16.15:20180:grpc_server_2,172.17.16.15:20180:grpc_server_3,172.17.16.15:20180:grpc_server_4
1640667762,0,0,0,0,0.00044444444444444485,0.00044444444444444436,0,0.0328888888888889,0.03200000000000001,0.03200000000000001,0.03244444444444446,0,0,0.0002222222222222221,0.00044444444444444485,0.00022222222222222242,0.00022222222222222226,0.0004444444444444436
1640667777,0,0.0002222222222222221,0,0,0.00044444444444444485,0.0002222222222222221,0,0.03311111111111111,0.03244444444444446,0.03222222222222224,0.03244444444444446,0,0.0002222419770646279,0.00044448395412925604,0.00022224197706462815,0.00022224197706462815,0.00022224197706462802,0.0006667259311938834
1640667792,0,0.0002222222222222221,0,0,0.00022222222222222242,0.0002222222222222221,0,0.03311111111111111,0.0322222222222222,0.03199999999999999,0.03244444444444442,0,0.00022222222222222218,0.0004444444444444445,0.00022222222222222242,0.0004444444444444445,0.00022222222222222226,0.00022222222222222242
1640667807,0.0002222222222222222,0.0002222222222222221,0.00022222222222222242,0,0,0,0,0.03333333333333333,0.03266666666666664,0.0322222222222222,0.03266666666666664,0,0.00022222222222222218,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0,0.00044444444444444485
1640667822,0.0004444444444444444,0.00022222222222222242,0.00022222222222222242,0,0,0.00022222222222222242,0,0.03244444444444442,0.03199999999999999,0.03155555555555555,0.0322222222222222,0.0002222222222222218,0,0,0.00022222222222222242,0.0002222222222222221,0,0.00044444444444444485
1640667837,0.0004444444444444444,0.00022222222222222242,0.00022222222222222242,0,0,0.0004444444444444445,0,0.03266666666666664,0.03200000000000003,0.03199999999999999,0.03222222222222224,0.0002222222222222218,0,0.0002222222222222221,0.0004444444444444436,0.0002222222222222221,0.00022222222222222226,0.00044444444444444485
1640667852,0.0002222222222222222,0.0004444444444444445,0,0,0.0002222222222222218,0.0004444444444444445,0,0.03244444444444442,0.03200000000000003,0.03155555555555555,0.03200000000000003,0.0002222222222222218,0,0.0004444444444444442,0.0004444444444444436,0.0004444444444444445,0.00022222222222222226,0.00044444444444444485
1640667867,0,0.0002222222222222221,0,0,0.0002222222222222218,0.0002222222222222221,0,0.0328888888888889,0.03244444444444442,0.03199999999999999,0.03244444444444446,0,0,0.0004444444444444442,0.0004444444444444436,0.0004444444444444445,0.00022222222222222226,0.00022222222222222242
1640667882,0,0.0002222222222222221,0,0.0002222222222222222,0.0002222222222222218,0,0,0.03311111111111111,0.03266666666666664,0.03200000000000003,0.03266666666666664,0,0,0.0004444246922359007,0,0.0002222123461179505,0,0.00044442469223589975
1640667897,0,0,0,0.0002222222222222222,0,0,0.00022222222222222218,0.0328888888888889,0.0322222222222222,0.0322222222222222,0.03244444444444442,0.00022222222222222242,0,0.0002222123461179505,0.0002222123461179505,0,0,0.00044442469223589975
1640667912,0,0.0002222222222222221,0,0.0002222222222222222,0,0,0.00022222222222222218,0.032666666666666684,0.03200000000000003,0.03199999999999999,0.0322222222222222,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0.0002222222222222221,0.0004444444444444436
1640667927,0,0.0002222222222222221,0.0002222222222222218,0.00022222222222222218,0.00022222222222222242,0.0002222222222222221,0.00044444444444444436,0.03244444444444446,0.03155555555555555,0.03155555555555555,0.03200000000000003,0.00022222222222222242,0.0004444641984088182,0.00022223209920440928,0.00022223209920440928,0.00044446419840881796,0.00022223209920440898,0.00044446419840881855
1640667942,0,0.0002222222222222221,0.0002222222222222218,0.00022222222222222218,0.00022222222222222242,0.0002222222222222221,0.0002222024708914763,0.03266376322104704,0.031774953337481114,0.03177495333748115,0.032219358279264095,0,0.0006666962976132273,0.00022223209920440928,0.00044446419840881855,0.00044446419840881796,0.00044446419840881823,0.00022223209920440928
1640667957,0,0,0.0004444444444444442,0.00022222222222222218,0.00044444444444444485,0.0004444444444444445,0.0002222123461179503,0.032665214879338676,0.03199857784098484,0.03177636549486689,0.032220790187102784,0,0.0006666666666666666,0.00022222222222222242,0.00044444444444444485,0.0002222222222222221,0.00022222222222222242,0.00044444444444444485
1640667972,0,0,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0,0.03244444444444442,0.03222222222222224,0.03199999999999999,0.0322222222222222,0,0.00022222222222222226,0.0002222222222222218,0.00044444444444444485,0,0.00022222222222222242,0.00022222222222222242
1640667987,0,0,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0,0.032002844697306417,0.032002844697306417,0.031558360743177166,0.032002844697306417,0,0,0.0004444444444444442,0.00022222222222222242,0,0,0.00044444444444444485
1640668002,0,0.00022222222222222242,0,0,0,0,0,0.0324458864838437,0.03200142228543489,0.03155695808702609,0.032001422285434934,0.00022223209920440928,0,0.0004444444444444442,0.00022222222222222242,0.00022222222222222242,0,0.00022222222222222242
1640668017,0,0.00022222222222222242,0,0,0,0,0,0.03244300253322073,0.03177636549486686,0.03133194080263096,0.03199857784098488,0.00022221234611795055,0,0.00022222222222222242,0.00022222222222222242,0.00044444444444444485,0,0.00044444444444444485
1640668032,0,0.0004444444444444445,0,0,0,0,0,0.03244444444444442,0.03199999999999999,0.03133333333333334,0.0322222222222222,0.00022222222222222242,0,0,0.00022220740839499486,0.0004444148167899922,0,0.00044441481678999097
1640668047,0,0.0002222123461179502,0,0,0.0002222123461179505,0.0004444246922359004,0,0.032222222222222284,0.03177777777777777,0.031555555555555594,0.031999999999999945,0,0,0.00022222222222222242,0.00022222222222222118,0.00022222222222222242,0.0002222222222222221,0.0004444444444444436
1640668062,0,0.0002222222222222221,0,0,0.00022222222222222242,0.0004444444444444442,0,0.03222365438463938,0.032001422285434934,0.031556958087026125,0.0322236543846393,0,0,0.0004444444444444442,0.00022222222222222118,0.0002222222222222218,0.0002222222222222221,0.0004444444444444436
1640668077,0.00044444444444444436,0.0002222222222222221,0.00022222222222222242,0,0.00022222222222222242,0.0004444444444444442,0,0.03244444444444446,0.03177777777777777,0.03177777777777777,0.0322222222222222,0,0,0.0004444740760495142,0.0004444740760495148,0.00022223703802475678,0.0002222370380247571,0.0004444740760495148
1640668092,0.0004444641984088181,0.00022223209920440898,0.00044446419840881855,0,0.00022223209920440928,0,0,0.03222007421727439,0.03177565940048441,0.03155345199208938,0.03222007421727447,0.00022220740839499548,0,0.0004444444444444442,0.00044444444444444485,0.0002222222222222218,0,0.0006666666666666673
1640668107,0.00044444444444444436,0.0002222222222222221,0.00044444444444444485,0,0.00022222222222222242,0,0,0.03244228162566934,0.03177565940048441,0.031553451992089455,0.03222007421727439,0.00022220740839499548,0.00022222222222222226,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0,0.00044444444444444485
1640668122,0,0,0.00022222222222222242,0,0.00022222222222222242,0,0,0.03244444444444446,0.03177777777777785,0.03133333333333334,0.03200000000000003,0.0002222222222222218,0.00022222222222222226,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0,0.00044444444444444485
1640668137,0,0.00022222222222222242,0,0,0.00022222222222222118,0.00022222222222222242,0.0004444740760495145,0.03244660755161457,0.03177989643754028,0.03155765939951556,0.03244660755161449,0,0.00022222222222222226,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0.00022222222222222242
1640668152,0,0.00044444444444444485,0,0,0.00022222222222222118,0.00022222222222222242,0.0004444740760495145,0.03244660755161457,0.03177989643754028,0.03177989643754028,0.03200213347556507,0,0,0.0004444444444444442,0.00022222222222222242,0.00022222222222222242,0.0004444444444444445,0.00044444444444444485
1640668167,0,0.00044444444444444485,0.00022222222222222242,0,0.0004444444444444436,0.00044444444444444485,0.0004444444444444445,0.0322222222222222,0.03177777777777777,0.03155555555555552,0.03177777777777777,0,0,0.0002222222222222218,0.00044444444444444485,0.00022222222222222242,0.0004444444444444445,0.0004444444444444436
1640668182,0,0.00022222222222222242,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0,0.03244444444444438,0.03200000000000003,0.03133333333333334,0.03177777777777777,0.00022222222222222242,0,0.0002222222222222218,0.00044444444444444485,0.0004444444444444442,0.00022222222222222242,0.0004444444444444436
1640668197,0,0,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0,0.03221935827926405,0.03199715580837262,0.031108345924806657,0.03199715580837254,0.0002222024708914765,0,0.00022222222222222242,0.000666666666666666,0.0002222222222222218,0,0.00022222222222222118
1640668212,0,0,0,0.00022222222222222226,0,0.0002222222222222218,0,0.0322222222222222,0.031999999999999945,0.03177777777777777,0.0322222222222222,0.00022222222222222242,0,0.00044444444444444485,0.00022222222222222118,0.0004444444444444442,0,0.00044444444444444485
1640668227,0,0,0,0.00022222222222222226,0,0.0002222222222222218,0,0.03199644483946231,0.03155204977224756,0.03155204977224749,0.03177424730585498,0,0,0.00044444444444444485,0.00022222222222222118,0.00022222222222222242,0,0.00044444444444444485
1640668242,0,0.0002222222222222218,0,0.00022222222222222226,0,0.0002222222222222218,0,0.03222508667437104,0.031780602720241795,0.03200284469730645,0.032225086674371115,0,0,0.0002222123461179505,0.0002222123461179505,0.0002222123461179505,0,0.000444424692235901
1640668257,0,0.0004444444444444442,0,0,0,0,0,0.03200000000000003,0.03177777777777777,0.03133333333333334,0.03200000000000003,0.00022222222222222242,0,0.0002222222222222218,0.00022222222222222242,0,0,0.00022222222222222242
1640668272,0,0.0004444444444444442,0.00022222222222222118,0,0.00022222222222222242,0.00022222222222222242,0,0.03244804978330927,0.032225802866985204,0.031781309034337145,0.03267029669963327,0.0002222469163240362,0.00044444444444444436,0.0002222222222222218,0.00044444444444444485,0.00022222222222222242,0,0.00022222222222222242
1640668287,0,0.00022222222222222242,0.00022222222222222118,0,0.00044444444444444485,0.00022222222222222242,0,0.03199857784098488,0.03177636549486689,0.031109728456513015,0.031998577840984796,0.00022221234611795055,0.0006666962976132271,0.00022223209920440865,0.00022223209920440928,0.00044446419840881796,0.00022223209920440898,0.0006666962976132278
1640668302,0,0,0.00022222222222222118,0,0.00044444444444444485,0.00022222222222222242,0,0.03244444444444446,0.03177777777777777,0.03133333333333334,0.03244444444444446,0,0.0006666666666666664,0.00022222222222222242,0.00022222222222222242,0.0004444444444444442,0.0004444444444444442,0.00044444444444444485
1640668317,0,0.00022222222222222242,0,0,0.00022222222222222242,0.00022222222222222242,0,0.0322222222222222,0.03177777777777777,0.031555555555555594,0.03244444444444446,0,0.0002222222222222221,0.00044444444444444485,0.00022222222222222242,0.0002222222222222218,0.0004444444444444442,0.00044444444444444485
1640668332,0,0.00022222222222222242,0,0,0,0.00022222222222222242,0,0.03266594075687204,0.03199928890469103,0.03177707162063064,0.032443723472811735,0,0,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0.00022222222222222242
1640668347,0.00022222222222222226,0.00022222222222222242,0,0,0,0.00022222222222222242,0,0.03244444444444438,0.03200000000000003,0.03177777777777777,0.03244444444444438,0,0,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0,0.00022222222222222242
1640668362,0.0004444444444444445,0,0,0,0,0,0.00022220247089147638,0.032441560750155564,0.031774953337481114,0.0315527508665896,0.03199715580837254,0,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0,0.00044444444444444485
1640668377,0.0004444444444444445,0,0.00022222222222222242,0,0.00022222222222222242,0.0002222222222222218,0.0004444740760495145,0.03244660755161457,0.03177989643754028,0.03155765939951556,0.03222437051358978,0,0,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.00044444444444444485
1640668392,0.00022222222222222226,0,0.00022222222222222242,0,0.00022222222222222242,0.0002222222222222218,0.0004444444444444445,0.03244444444444446,0.03200000000000003,0.03177777777777785,0.03177777777777777,0,0,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.00044444444444444485
1640668407,0,0.0002222222222222218,0.00022222222222222242,0,0.00022222222222222242,0.0004444444444444442,0.00022224197706462802,0.03222508667437104,0.031780602720241795,0.03155836074317721,0.03200284469730645,0,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242
1640668422,0,0.0004444444444444442,0.00022222222222222242,0,0,0.00022222222222222242,0,0.03199715580837262,0.031774953337481114,0.031774953337481114,0.03199715580837262,0.0002222024708914765,0,0.0002222074083949961,0.00022220740839499486,0.00022220740839499548,0,0.0002222074083949961
1640668437,0,0.0004444444444444442,0.00022222222222222242,0.00022222222222222226,0,0.00022222222222222242,0,0.0322222222222222,0.031999999999999945,0.031333333333333255,0.032222222222222284,0.00044444444444444485,0,0.00022222222222222118,0.00022222222222222118,0.0002222222222222218,0,0.00044444444444444235
1640668452,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222226,0.00022222222222222242,0,0,0.032442281625669415,0.031997866808879435,0.03133124458369443,0.03177565940048441,0.0004444148167899922,0,0.00044442469223589975,0.00022221234611794928,0.00022221234611794987,0,0.000666637038353849
1640668467,0,0,0,0.00022222222222222226,0.00022222222222222242,0.00022222222222222242,0,0.0324473286514357,0.03222508667437104,0.031336118766112545,0.031780602720241795,0.00022224197706462815,0.0002222370380247574,0.00044447407604951357,0.0002222370380247574,0.0002222370380247574,0.0002222370380247574,0.0004444740760495124
1640668482,0,0,0,0,0.00044441481678999097,0.0002222074083949961,0,0.03244444444444446,0.03200000000000003,0.03177777777777785,0.031999999999999945,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00044444444444444485
1640668497,0,0.00022222222222222242,0,0,0.00022222222222222118,0.00022222222222222242,0,0.03244660755161457,0.03222437051358978,0.03177989643754028,0.03222437051358986,0,0.00022223209920440928,0,0.0006666962976132278,0.00022223209920440928,0.00022223209920440928,0.00022223209920440928
1640668512,0,0.00022222222222222242,0.00022222222222222242,0,0.00022222222222222118,0,0,0.03244444444444438,0.032222222222222284,0.03177777777777777,0.03244444444444438,0,0,0.0002222074083949961,0.0004444148167899922,0.0004444148167899922,0,0.0004444148167899922
1640668527,0,0.0002222370380247574,0.0002222370380247574,0,0,0,0,0.032222222222222284,0.03200000000000003,0.03133333333333334,0.03177777777777777,0,0,0.00022222222222222242,0.00044444444444444485,0.00044444444444444485,0,0.00044444444444444485
1640668542,0,0.0002222222222222218,0.00022222222222222242,0,0,0.0004444444444444442,0,0.032222222222222124,0.032222222222222284,0.03155555555555552,0.031999999999999945,0,0,0.00044444444444444485,0,0.00044444444444444485,0,0.00044444444444444485
1640668557,0,0.0002222222222222218,0,0,0,0.0004444444444444442,0,0.03244444444444446,0.03177777777777777,0.031333333333333255,0.03177777777777777,0,0,0.0004444740760495148,0.0002222370380247574,0,0,0.0002222370380247574
1640668572,0,0.0002222222222222218,0,0,0.00022222222222222242,0.0004444444444444442,0,0.032444444444444304,0.032222222222222124,0.03177777777777777,0.032222222222222284,0,0,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.0002222222222222218,0.00044444444444444485
1640668587,0,0,0,0,0.00022222222222222242,0,0,0.032222222222222284,0.03177777777777777,0.031555555555555594,0.03177777777777777,0,0,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.0004444444444444442,0.00044444444444444485
1640668602,0,0,0,0,0.00022222222222222242,0,0.0002222222222222221,0.032222222222222284,0.031999999999999945,0.03177777777777777,0.032000000000000105,0,0,0,0.00022222222222222242,0.00022222222222222242,0.0004444444444444442,0.00044444444444444485
1640668617,0.00022222222222222226,0,0,0,0,0,0.00044441481678999156,0.03266448903406453,0.03177565940048441,0.03177565940048441,0.03177565940048441,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0.00022222222222222118,0.00022222222222222242,0.00022222222222222242
1640668632,0.0004444444444444445,0.00022222222222222242,0.00022222222222222242,0,0,0.00022222222222222242,0.0004444444444444442,0.03266666666666664,0.031999999999999945,0.031555555555555594,0.032222222222222284,0.00022222222222222118,0.0004444444444444445,0.00022222222222222242,0.00022222222222222242,0.00022222222222222118,0,0.00022222222222222242
1640668647,0.0004444444444444445,0.00022222222222222242,0.00044444444444444485,0.0002222222222222221,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0.03244444444444446,0.031999999999999945,0.031333333333333414,0.03177777777777777,0.00022222222222222118,0.0006666666666666666,0.0004444444444444436,0.00022222222222222242,0.0004444444444444436,0,0.00044444444444444485
1640668662,0.00022222222222222226,0.00044444444444444485,0.00044444444444444485,0.0002222222222222221,0.00022222222222222242,0.0004444444444444442,0,0.03244660755161457,0.032002133475565145,0.03155765939951556,0.0322243705135897,0.00044447407604951357,0.0004444444444444442,0.0004444444444444436,0.00044444444444444485,0.00022222222222222242,0,0.00022222222222222242
1640668677,0,0.00022222222222222242,0.00022222222222222242,0.0002222222222222221,0.00044444444444444485,0.0002222222222222218,0,0.03266666666666664,0.032222222222222124,0.032222222222222124,0.032222222222222124,0.00022222222222222242,0.0002222222222222221,0.0004444444444444436,0.00044444444444444485,0.00022222222222222242,0,0.0006666666666666673
1640668692,0,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222222242,0.0002222222222222218,0,0.03288888888888882,0.03244444444444446,0.03244444444444446,0.03244444444444446,0.00022222222222222242,0,0.00044444444444444485,0.0006666666666666673,0,0.00022222222222222242,0.00044444444444444485
1640668707,0,0.0002222222222222218,0,0.00022222222222222242,0.00044444444444444485,0,0,0.03288888888888882,0.032222222222222124,0.032222222222222124,0.03244444444444446,0,0,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.0006666666666666673
1640668722,0,0.0002222222222222218,0.00022222222222222118,0.00022222222222222242,0.00022222222222222242,0,0,0.032888888888888974,0.032222222222222284,0.03177777777777777,0.032222222222222284,0.00022222222222222242,0,0.00044444444444444485,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242
1640668737,0,0.0002222222222222218,0.00022222222222222118,0,0.00022222222222222242,0.00044444444444444485,0,0.03266666666666664,0.032222222222222284,0.03177777777777777,0.031999999999999945,0.00022222222222222242,0,0.00022222222222222242,0.00022222222222221996,0.00044444444444444485,0.0002222222222222218,0.00044444444444444235
1640668752,0,0,0.00022222222222222118,0,0,0.00044444444444444485,0,0.032663763221047,0.032441560750155564,0.031774953337481114,0.0319971558083727,0.0002222024708914765,0,0.000444424692235901,0.00022221234611794803,0.0002222123461179505,0.00022221234611794987,0.00044442469223589855
1640668767,0,0.00022222222222222242,0,0,0.00022222222222222242,0.00044444444444444485,0,0.03266666666666664,0.032222222222222284,0.032000000000000105,0.031999999999999945,0,0,0.00022222222222222242,0.00022222222222221996,0,0.0002222222222222218,0.0006666666666666647
1640668782,0,0.00022222222222222242,0,0,0.00022222222222222242,0,0,0.03266666666666664,0.031999999999999945,0.03177777777777777,0.032222222222222284,0,0,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242,0,0.00044444444444444485
1640668797,0,0.0002222123461179505,0,0,0.0002222123461179505,0,0,0.03266957062850028,0.032225086674371115,0.032002844697306534,0.03222508667437096,0,0,0.00022223209920440928,0.00044446419840881855,0.00022223209920440928,0.00022223209920440928,0.00044446419840881855
1640668812,0,0.00022222222222222242,0,0,0,0,0,0.03288888888888882,0.03244444444444446,0.032222222222222124,0.03244444444444446,0,0.0002222222222222221,0.00022222222222222242,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0.00022222222222222242
1640668827,0,0.00022222222222222242,0.00022222222222222242,0,0,0,0,0.032888888888888974,0.03244444444444446,0.032222222222222124,0.032444444444444304,0,0.0002222222222222221,0.00022222222222222242,0.00022222222222222242,0.0004444444444444436,0.00022222222222222242,0.00044444444444444485
1640668842,0,0.00022223209920440928,0.00022223209920440928,0,0.00022223209920440803,0.00022223209920440928,0.00044444444444444485,0.032888888888888974,0.032222222222222124,0.031999999999999945,0.03266666666666664,0,0.0002222222222222221,0.00022222222222222118,0.00022222222222222242,0.0004444444444444436,0,0.00044444444444444485
1640668857,0,0,0.00022222222222222242,0,0.00022222222222222118,0.00022222222222222242,0.00044444444444444485,0.03266666666666664,0.032222222222222124,0.032000000000000105,0.03244444444444446,0,0,0.00044438519308536556,0.00044438519308536675,0.00044438519308536556,0,0.00044438519308536675
1640668872,0,0,0,0,0.00022222222222222118,0.00022222222222222242,0.00044444444444444485,0.033111111111110994,0.032222222222222284,0.032000000000000105,0.0326666666666668,0,0,0.00044440494178295183,0.000444404941782953,0,0,0.0002222024708914765
1640668887,0.0004444444444444442,0.00044444444444444485,0,0,0,0.00022222222222222242,0,0.03266666666666664,0.032222222222222284,0.031999999999999945,0.03244444444444446,0.00022222222222222242,0,0.00022222222222222242,0.00044444444444444485,0,0.00022222222222222242,0.00022222222222222242
1640668902,0.0004444444444444442,0.00044444444444444485,0,0,0,0.00022222222222222242,0,0.032888888888888974,0.031999999999999945,0.03177777777777777,0.03266666666666664,0.00022222222222222242,0,0,0.00022225185580299617,0.00022225185580299617,0.00022225185580299617,0.00022225185580299617
1640668917,0.0004444444444444442,0.00044444444444444485,0,0,0.00022222222222222242,0.00022222222222222242,0,0.0326666666666668,0.032222222222222124,0.031999999999999945,0.03266666666666664,0.00044444444444444485,0,0.00022224197706462815,0.00022224197706462815,0.00022224197706462815,0.00022224197706462815,0.0006667259311938844
1640668932,0,0,0.00044444444444444485,0,0.00022222222222222242,0,0,0.03333333333333333,0.032222222222222284,0.03177777777777777,0.03244444444444446,0.00022222222222222242,0,0.00044444444444444485,0,0.00022222222222222242,0,0.00044444444444444485
1640668947,0,0.00022222222222222118,0.00044444444444444485,0,0.00022222222222222242,0.0004444444444444436,0,0.033111111111111154,0.032222222222222284,0.03177777777777777,0.032222222222222284,0.00022222222222222242,0,0.00044444444444444485,0.00022222222222222242,0.00022222222222222242,0,0.0006666666666666673
