timestamp,agg_val
1640667507,NaN
1640667522,0.24255209251257248
1640667537,0.2738095238095238
1640667552,0.3110312136744502
1640667567,0.3657778495874366
1640667582,0.3463603495585622
1640667597,0.3076923076923077
1640667612,0.2857142857142857
1640667627,0.35087365022881645
1640667642,0.34314126188336985
1640667657,0.37183306148129475
1640667672,0.32110506997059757
1640667687,0.3243178312824628
1640667702,0.23923444976076555
1640667717,0.2247191011235955
1640667732,0.2262443438914027
1640667747,0.23391812865497075
1640667762,0.24630541871921183
1640667777,0.25
1640667792,0.23255813953488375
1640667807,0.21505376344086022
1640667822,0.22935779816513763
1640667837,0.24539877300613497
1640667852,0.23923444976076555
1640667867,0.22598870056497175
1640667882,0.23255813953488372
1640667897,0.25157232704402516
1640667912,0.24038461538461536
1640667927,0.22727272727272727
1640667942,0.2325581395348837
1640667957,0.24096385542168675
1640667972,0.25125628140703515
1640667987,0.23391812865497075
1640668002,0.24630541871921183
1640668017,0.23529411764705882
1640668032,0.23148148148148143
1640668047,0.21739130434782608
1640668062,0.23148148148148145
1640668077,0.2515723270440252
1640668092,0.26008953058230755
1640668107,0.25
1640668122,0.2510822510822511
1640668137,0.24096385542168675
1640668152,0.23923444976076555
1640668167,0.26344086021505375
1640668182,0.2825112107623318
1640668197,0.29608938547486036
1640668212,0.2535211267605634
1640668227,0.2737430167597765
1640668242,0.2706435401035961
1640668257,0.29166666666666663
1640668272,0.23255813953488375
1640668287,0.23391812865497075
1640668302,0.23255813953488375
1640668317,0.25
1640668332,0.24038461538461536
1640668347,0.23391812865497075
1640668362,0.23255813953488375
1640668377,0.23255813953488372
1640668392,0.24509803921568624
1640668407,0.22988505747126436
1640668422,0.2427182109531932
1640668437,0.22988505747126436
1640668452,0.23255813953488372
1640668467,0.22471910112359553
1640668482,0.23148148148148145
1640668497,0.23952095808383236
1640668512,0.24509803921568626
1640668527,0.24096385542168675
1640668542,0.24038461538461536
1640668557,0.22727272727272727
1640668572,0.228310502283105
1640668587,0.23391812865497075
1640668602,0.23809523809523805
1640668617,0.25
1640668632,0.23255813953488375
1640668647,0.23391812865497075
1640668662,0.23809523809523805
1640668677,0.25
1640668692,0.2327586206896552
1640668707,0.22797927461139897
1640668722,0.2327586206896552
1640668737,0.25
1640668752,0.2450980392156863
1640668767,0.24096385542168675
1640668782,0.23923444976076555
1640668797,0.25149700598802394
1640668812,0.24074074074074073
1640668827,0.2359550561797753
1640668842,0.23255813953488375
1640668857,0.24096385542168672
1640668872,0.2380952380952381
1640668887,0.23391812865497075
1640668902,0.23923444976076552
1640668917,0.24242424242424243
1640668932,0.24509803921568624
1640668947,0.23391812865497075
1640668962,0.24630541871921183
1640668977,0.23391812865497075
1640668992,0.23255813953488375
1640669007,0.21505376344086022
1640669022,0.228310502283105
1640669037,0.23529411764705882
