timestamp,sr0:172.17.16.11:9100,sr0:172.17.16.13:9100,sr0:172.17.16.14:9100,sr0:172.17.16.15:9100,vda:172.17.16.11:9100,vda:172.17.16.13:9100,vda:172.17.16.14:9100,vda:172.17.16.15:9100
1640667492,0,0,0,0,0.7033999999985099,0.31356804764405355,0.37545625760420315,0.8098902971089862
1640667507,0,0,0,0,1.045266666666915,0.2427999999995033,0.20999666777824544,0.2808666666659216
1640667522,0,0,0,0,0.1492666666628793,0.008531058386168824,0.10683561187055367,0.02286666666623205
1640667537,0,0,0,0,0.0406000000036632,0.02120565483930366,0.016999999999340314,0.0006666666672875484
1640667552,0,0,0,0,0.05206666666393479,0.0024666666674117246,0.0018000000001241764,0.008066666665642212
1640667567,0,0,0,0,0.025066666669833162,0.0033333333325572313,0.0029999999998835845,0.019466666667722166
1640667582,0,0,0,0,0.021333333329918484,0.005466666670205692,0.0005333333334419877,0.009933333335599552
1640667597,0,0,0,0,0.016997733635825664,0.48699999999953436,0.30560000000017074,0.818333333331005
1640667612,0,0,0,0,0.018402453665207395,0.4707097634098994,0.6867421718857122,0.14959371253394388
1640667627,0,0,0,0,1.2428666666615755,0.010270090032587522,0.0050700466978606615,0.002535192474512353
1640667642,0,0,0,0,0.02946666666927437,0.0009333333310981591,0.016463373991100105,0.025138361007987414
1640667657,0,0,0,0,0.027733333331222337,0.002933333332960804,0.0020670800828617424,0.003600000000248353
1640667672,0,0,0,0,0.0404666666717579,0.0015329245525523743,0.004266666666565774,0.002800000001055499
1640667687,0,0,0,0,0.019466666659961145,0.0038010136056149855,0.0008000000001629814,0.0030666666648661097
1640667702,0,0,0,0,0.03406212505378021,0.00993333333171904,0.00813333333353512,0.009266666668312003
1640667717,0,0,0,0,0.014068542473012705,0.005933333335754772,0.0023333333335661638,0.00259999999931703
1640667732,0,0,0,0,0.032466666664307316,0.0022666666656732557,0.0016666666662786156,0.007066666664710889
1640667747,0,0,0,0,0.010800000000745057,0.0006666666672875484,0.002197070572290882,0.002933333332960804
1640667762,0,0,0,0,0.004333333337369064,0.007600000000093132,0.0006675567429448081,0.004066666669677943
1640667777,0,0,0,0,0.03446666666616996,0.0033333333325572313,0.007933333332766778,0.000733333333240201
1640667792,0,0,0,0,0.009399999996336799,0.002866093448318488,0.002199120352549711,0.0034666666644625364
1640667807,0,0,0,0,0.02166666667132328,0.003133960126724618,0.002267573696121832,0.000733333333240201
1640667822,0,0,0,0,0.0073333333324020105,0.007466666664307316,0.0005998000660392939,0.01059999999900659
1640667837,0,0,0,0,0.025799999999192854,0.004933333334823449,0.005201733911878275,0.0010666666668839753
1640667852,0,0,0,0,0.005599999994349976,0.008933333330787718,0.0018000000001241764,0.004600000001179675
1640667867,0,0,0,0,0.047000000004967055,0.0009333333349786699,0.000733333333240201,0.0008666666651455065
1640667882,0,0,0,0,0.004933333334823449,0.012799999998727192,0.0023999999995188166,0.0106000000028871
1640667897,0,0,0,0,0.01486666666654249,0.002066666667815298,0.005066666666728755,0.0009333333310981591
1640667912,0,0,0,0,0.021599999993729094,0.012198373551465944,0.00433246684012053,0.005933333335754772
1640667927,0,0,0,0,0.013266666668156783,0.006600880116510678,0.020870840834476555,0.0009333333310981591
1640667942,0,0,0,0,0.02759999999931703,0.0006000000013348957,0.0121333333333799,0.03606666666843618
1640667957,0,0,0,0,0.007666666666045785,0.00399999999984478,0.0023333333335661638,0.0031333333308187624
1640667972,0,0,0,0,0.03420000000235935,0.001733333330291013,0.003996536335021094,0.002066666667815298
1640667987,0,0,0,0,0.006266666669398546,0.004266666667535901,0.0036698472014123572,0.0105880002653725
1640668002,0,0,0,0,0.03373333332904925,0.0006000000013348957,0.0006665333596454916,0.0034038577077925595
1640668017,0,0,0,0,0.006533333333209157,0.012200000001272807,0.008535040341199786,0.0006666666672875484
1640668032,0,0,0,0,0.026333333334575097,0.0013999999966472388,0.0023333333335661638,0.007066666664710889
1640668047,0,0,0,0,0.0070666666685914,0.00399999999984478,0.003199999999681798,0.0010000000009313225
1640668062,0,0,0,0,0.030266666668467224,0.0032000000006519257,0.0007330401171933237,0.02100000000015522
1640668077,0,0,0,0,0.015264631378074663,0.008933333334668229,0.009270374817268784,0.0031333333308187624
1640668092,0,0,0,0,0.022002933729464318,0.01700000000031044,0.002333333332596036,0.0024666666674117246
1640668107,0,0,0,0,0.015133333330353101,0.0006000000013348957,0.0026659557456777576,0.005066666666728755
1640668122,0,0,0,0,0.011066666664555668,0.0008666666651455065,0.002800746865916282,0.003133333334699273
1640668137,0,0,0,0,0.03346666666523864,0.005266666664586713,0.007199999999526577,0.003399999998509884
1640668152,0,0,0,0,0.007600000003973643,0.0016666666682188709,0.004600000000209548,0.007200000000496706
1640668167,0,0,0,0,0.041333333333022894,0.011466666668032607,0.010463876300087927,0.003933333333892127
1640668182,0,0,0,0,0.006533333333209157,0.0008666666651455065,0.0016671112292730883,0.0036666666662010052
1640668197,0,0,0,0,0.02313333333004266,0.002933333332960804,0.007933333333736907,0.001866666666076829
1640668212,0,0,0,0,0.021066666673868896,0.009266666668312003,0.005799999999968956,0.023466666667566947
1640668227,0,0,0,0,0.029066666665797432,0.0060666666676600775,0.003866666665999219,0.0009333333349786699
1640668242,0,0,0,0,0.010800000000745057,0.002933333332960804,0.014529458811519106,0.004733333333084981
1640668257,0,0,0,0,0.0066666666651144625,0.0028666666670081518,0.003000800213273791,0.00566666666418314
1640668272,0,0,0,0,0.03513333333345751,0.0031333333308187624,0.008933333333698102,0.0021999999997206034
1640668287,0,0,0,0,0.01273333333277454,0.0011333333328366279,0.008399999999285986,0.0021333333337679506
1640668302,0,0,0,0,0.03233333333240201,0.004533333335227023,0.004533333333286768,0.0058666666698021196
1640668317,0,0,0,0,0.011599999999937912,0.005133333332681408,0.00753333333414048,0.0005333333315017323
1640668332,0,0,0,0,0.021866666665300728,0.0025333333333643774,0.002133333332797823,0.0028666666670081518
1640668347,0,0,0,0,0.008466666665238638,0.002066666667815298,0.008866666666775321,0.0009333333310981591
1640668362,0,0,0,0,0.020666666670391957,0.0016666666643383602,0.0006000000003647681,0.009733333333861083
1640668377,0,0,0,0,0.010666666668839753,0.0070666666685914,0.005799999999968956,0.0006666666672875484
1640668392,0,0,0,0,0.02693333333202948,0.004933333330942939,0.005666666666123395,0.01980000000136594
1640668407,0,0,0,0,0.004933333334823449,0.00613333333361273,0.0028666666670081518,0.0011328801807643223
1640668422,0,0,0,0,0.027199999995840093,0.02826666666660458,0.0005333333334419877,0.007269574496247857
1640668437,0,0,0,0,0.0073333333324020105,0.0024666666674117246,0.004933333332883194,0.0006666666672875484
1640668452,0,0,0,0,0.026733333338052036,0.003133333334699273,0.003066053456115142,0.006400000001303851
1640668467,0,0,0,0,0.014599999994970858,0.0008666666651455065,0.00046676001852291187,0.0009333333310981591
1640668482,0,0,0,0,0.00446666666927437,0.006733333334947625,0.002733333333162591,0.008533333335071802
1640668497,0,0,0,0,0.028999999995964268,0.002666666665269683,0.006533333333209157,0.0010666666668839753
1640668512,0,0,0,0,0.004066666665797432,0.003600000000248353,0.0054666666672953095,0.002666666665269683
1640668527,0,0,0,0,0.03740000000689179,0.0011333333328366279,0.0007997334223555295,0.0032666666666045785
1640668542,0,0,0,0,0.005266666660706202,0.00799999999968956,0.01793931310438365,0.021866666665300728
1640668557,0,0,0,0,0.014199999999254942,0.0022666666695537667,0.0033333333325572313,0.004933333334823449
1640668572,0,0,0,0,0.021533333339417975,0.0016666666643383602,0.0014666666674505299,0.002666666665269683
1640668587,0,0,0,0,0.014533333332898716,0.006666666668994973,0.011397720455078555,0.0011333333328366279
1640668602,0,0,0,0,0.040866666667473815,0.001333333330694586,0.0010002000409395104,0.01200000000341485
1640668617,0,0,0,0,0.008799999998882414,0.00259999999931703,0.004266666666565774,0.0011333333328366279
1640668632,0,0,0,0,0.04006666666828096,0.0019333333359099925,0.001466666666480402,0.005066666666728755
1640668647,0,0,0,0,0.0073333333324020105,0.0015999999983857076,0.0011333333328366279,0.0007999999991928538
1640668662,0,0,0,0,0.02826666666660458,0.0069999999987582365,0.0023333333335661638,0.016600000000714012
1640668677,0,0,0,0,0.011533333330104749,0.00753333333414048,0.008600000000054326,0.001733333330291013
1640668692,0,0,0,0,0.005533333332277834,0.0019333333359099925,0.005199999999604188,0.003532862285990901
1640668707,0,0,0,0,0.03233333333240201,0.000599999997454385,0.006266666667458291,0.003933857848271897
1640668722,0,0,0,0,0.004200000005463759,0.0025333333333643774,0.0035992801432495752,0.009799999999813735
1640668737,0,0,0,0,0.032733333328117925,0.005333333334419876,0.0026005201043080195,0.002933333332960804
1640668752,0,0,0,0,0.00446666666927437,0.003133333334699273,0.0015333333334031825,0.0026666666691501934
1640668767,0,0,0,0,0.02833333333643774,0.0011999999987892807,0.007666666667015913,0.004666666663251817
1640668782,0,0,0,0,0.011533333330104749,0.00613333333361273,0.00666666666608459,0.008733333336810272
1640668797,0,0,0,0,0.05100000000093132,0.003399999998509884,0.0020666666668451702,0.0011333333328366279
1640668812,0,0,0,0,0.004066666665797432,0.002066666667815298,0.00406666666676756,0.004799999999037633
1640668827,0,0,0,0,0.041333333333022894,0.010999999998603016,0.0008664356175877385,0.0009333333349786699
1640668842,0,0,0,0,0.00799999999968956,0.0013997200565164462,0.015004001066368955,0.030333333330539367
1640668857,0,0,0,0,0.020933333334202567,0.0032006401286776612,0.006400000000333724,0.0006666666672875484
1640668872,0,0,0,0,0.013066666666418314,0.0018000000001241764,0.005266666666526968,0.01013333333345751
1640668887,0,0,0,0,0.009866666669646898,0.00259999999931703,0.006333333333410944,0.0006000000013348957
1640668902,0,0,0,0,0.04018928285809077,0.0006666666672875484,0.002933333332960804,0.00613333333361273
1640668917,0,0,0,0,0.010869565213540811,0.00913211571709724,0.0020666666668451702,0.0011333333328366279
1640668932,0,0,0,0,0.0073333333324020105,0.003533804508230131,0.005798840231922571,0.0018000000001241764
1640668947,0,0,0,0,0.021133333335941036,0.0009333333349786699,0.0009335200370458237,0.00919999999847884
1640668962,0,0,0,0,0.004933333334823449,0.0034650496412965983,0.0020666666668451702,0.004133333335630596
1640668977,0,0,0,0,0.02953333333134651,0.006868956318959251,0.005799999999968956,0.03379999999888241
1640668992,0,0,0,0,0.006466666663375993,0.0022669689281970156,0.004533333333286768,0.003399999998509884
1640669007,0,0,0,0,0.04019464071475763,0.004265813504834934,0.0008000000001629814,0.012399999999130766
1640669022,0,0,0,0,0.005934124552361754,0.001066027050653583,0.0021326224596147454,0.003133333334699273
1640669037,0,0,0,0,0.02100000000403573,0.003469442222120744,0.0055351783927121995,0.0009333333349786699
1640669052,0,0,0,0,0.010999999994722506,0.0023333333316259085,0.0031995733898964786,0.004066124515861984
1640669067,0,0,0,0,0.027866666670888662,0.0010666666668839753,0.0011334844650687649,0.0009334577921371108
1640669082,0,0,0,0,0.017599999997764827,0.007200000000496706,0.002466666666441597,0.008600000001024455
1640669097,0,0,0,0,0.0221999999989445,0.002599480103296371,0.00606666666668995,0.0010666666668839753
1640669112,0,0,0,0,0.0045333333313465115,0.005267720212509726,0.004399999999441207,0.005266666668467224
1640669127,0,0,0,0,0.015466666671757896,0.007199999996616194,0.0008666666670857618,0.0010666666668839753
1640669142,0,0,0,0,0.01980000000136594,0.0011333333367171386,0.0032666666666045785,0.030066666666728754
1640669157,0,0,0,0,0.010933333332650364,0.004465773510691721,0.014933333333465271,0.000733333333240201
1640669172,0,0,0,0,0.01759765364394563,0.0030672801208902877,0.0026000000002871578,0.00566666666418314
1640669187,0,0,0,0,0.008867849048588722,0.00566666666806365,0.004066666665797432,0.0009333333349786699
1640669202,0,0,0,0,0.01986666666343808,0.0006664889369043739,0.0058000000009390835,0.00566666666418314
1640669217,0,0,0,0,0.011599999999937912,0.004067751399503967,0.002466666666441597,0.0008666666690260172
1640669232,0,0,0,0,0.006866666666852931,0.005266666668467224,0.003599999999278225,0.001866666666076829
1640669247,0,0,0,0,0.030333333330539367,0.0011333333328366279,0.0006000000003647681,0.002999999998913457
1640669262,0,0,0,0,0.011466666668032607,0.0066666666651144625,0.0029999999998835845,0.011598453539465982
1640669277,0,0,0,0,0.02826666666660458,0.003866666667939474,0.009666666666938302,0.002933724496226968
1640669292,0,0,0,0,0.011933333333581686,0.0018000000001241764,0.00606666666668995,0.0034000000023903946
1640669307,0,0,0,0,0.005333333338300387,0.0025333333333643774,0.00046666666651920725,0.0012664977983688173
1640669322,0,0,0,0,0.03066666666418314,0.0009999999970508118,0.0016000000003259629,0.0090012001606423
1640669337,0,0,0,0,0.009599999998075266,0.005933333335754772,0.0046666666661622,0.000533333335382243
1640669352,0,0,0,0,0.019399999997889,0.0013333333345750967,0.005266666666526968,0.009733333329980573
1640669367,0,0,0,0,0.013196480944499442,0.005266666664586713,0.0052000000005743155,0.0008000000030733645
1640669382,0,0,0,0,0.05634835956068687,0.0006666666672875484,0.005199999999604188,0.0028666666670081518
1640669397,0,0,0,0,0.011466666668032607,0.0024666666674117246,0.002266666666643384,0.0018000000001241764
1640669412,0,0,0,0,0.02453333333445092,0.0025333333333643774,0.004732702306110832,0.0018000000001241764
1640669427,0,0,0,0,0.02419677375654525,0.000733333333240201,0.02226518232134932,0.003733333332153658
1640669442,0,0,0,0,0.030737431658237405,0.009799999999813735,0.0006001200243696419,0.030599999998230487
1640669457,0,0,0,0,0.06000000000155221,0.0018000000001241764,0.006533333333209157,0.0034666666683430473
1640669472,0,0,0,0,0.017066666670143605,0.0016666666643383602,0.005466666666325182,0.007600000000093132
1640669487,0,0,0,0,0.028466666660582025,0.00753333333414048,0.002666666667209938,0.0006666666672875484
1640669502,0,0,0,0,0.020733333340225122,0.000733333333240201,0.0013327114016175477,0.006399999997423341
1640669517,0,0,0,0,0.02713333333376795,0.002599480103296371,0.008003735076058387,0.005333333334419876
1640669532,0,0,0,0,0.0038666666640589636,0.0014002800565390573,0.006400000000333724,0.004266666667535901
1640669547,0,0,0,0,0.011666666662010054,0.004533333335227023,0.011465137981028214,0.004666044527861946
1640669562,0,0,0,0,0.027800000001055498,0.000599999997454385,0.0006000800110329057,0.004267235628405845
1640669577,0,0,0,0,0.011800000001676381,0.011133333334388833,0.0032666666666045785,0.0020663911489954318
1640669592,0,0,0,0,0.03393333333078772,0.013600000001800557,0.005799999999968956,0.008667822376627325
1640669607,0,0,0,0,0.011266666666294138,0.000599999997454385,0.0005332266881043667,0.004123162863353812
