timestamp,agg_val
1640667492,5227.316326530612
1640667507,4498.982456140351
1640667522,925.484700122399
1640667537,146.69230769230768
1640667552,146.69230769230768
1640667567,124.5
1640667582,124.5
1640667597,107.1
1640667612,39.10593351972663
1640667627,39.15845498783455
1640667642,39.155062328975376
1640667657,39.15001518372305
1640667672,39.15001518372305
1640667687,35.5
1640667702,35.5
1640667717,37.166666666666664
1640667732,34.333333333333336
1640667747,32
1640667762,35
1640667777,40.25
1640667792,32.666666666666664
1640667807,33
1640667822,33.57142857142857
1640667837,37.57142857142857
1640667852,37.57142857142857
1640667867,32
1640667882,32
1640667897,38.25
1640667912,36.333333333333336
1640667927,0
1640667942,37.75
1640667957,37.75
1640667972,36.5
1640667987,35.666666666666664
1640668002,34.75
1640668017,38.75
1640668032,38.75
1640668047,37.833333333333336
1640668062,35.833333333333336
1640668077,33.857142857142854
1640668092,34.23529411764706
1640668107,34.23529411764706
1640668122,34
1640668137,41.666666666666664
1640668152,38.77777777777778
1640668167,38.77777777777778
1640668182,40.81818181818182
1640668197,40.57142857142857
1640668212,39
1640668227,39
1640668242,39
1640668257,36.25
1640668272,36
1640668287,36
1640668302,36
1640668317,37.333333333333336
1640668332,37.333333333333336
1640668347,36.5
1640668362,36.5
1640668377,37.625
1640668392,33.666666666666664
1640668407,33.666666666666664
1640668422,33.666666666666664
1640668437,36.857142857142854
1640668452,36.857142857142854
1640668467,0
1640668482,31
1640668497,35.75
1640668512,35.75
1640668527,0
1640668542,32.5
1640668557,37.25
1640668572,36.5
1640668587,0
1640668602,31.5
1640668617,41.25
1640668632,40.666666666666664
1640668647,38.833333333333336
1640668662,32.3
1640668677,35.9
1640668692,36.38461538461539
1640668707,36.38461538461539
1640668722,31.5
1640668737,38.25
1640668752,36.833333333333336
1640668767,36.833333333333336
1640668782,33.333333333333336
1640668797,37
1640668812,35.5
1640668827,35.5
1640668842,34.5
1640668857,38.25
1640668872,37.25
1640668887,36.5
1640668902,35.5
1640668917,36.7
1640668932,38.5
1640668947,38.5
1640668962,35.833333333333336
1640668977,39
1640668992,36.888888888888886
1640669007,36.888888888888886
1640669022,36.888888888888886
1640669037,37.75
1640669052,37
1640669067,37
1640669082,37
1640669097,38.7
1640669112,34.25
1640669127,31.5
1640669142,35.25
1640669157,38.25
1640669172,38.25
1640669187,35.666666666666664
1640669202,34.5
1640669217,35.666666666666664
1640669232,35
1640669247,36
1640669262,36
1640669277,37.5
1640669292,33
1640669307,33
1640669322,33
1640669337,39.25
1640669352,39.25
1640669367,36.5
1640669382,38.25
1640669397,38.25
1640669412,36.25
1640669427,35.333333333333336
1640669442,35
1640669457,43
1640669472,39.833333333333336
1640669487,39.833333333333336
1640669502,34.8
1640669517,50.25
1640669532,45.166666666666664
1640669547,45.166666666666664
1640669562,31
1640669577,40
1640669592,37.77777777777778
1640669607,37.77777777777778
1640669622,33
1640669637,43.25
1640669652,39.666666666666664
1640669667,39.666666666666664
1640669682,39.666666666666664
1640669697,37
1640669712,35.5
1640669727,35.5
1640669742,35.5
1640669757,37.25
1640669772,37.5
1640669787,37.5
1640669802,37.5
1640669817,35.75
1640669832,39.166666666666664
1640669847,39.166666666666664
1640669862,39.166666666666664
1640669877,36.1875
1640669892,33.333333333333336
1640669907,33.333333333333336
1640669922,33.333333333333336
1640669937,40.25
1640669952,40.25
1640669967,37.5
1640669982,37.5
1640669997,35
1640670012,35
1640670027,35
1640670042,35
1640670057,37.25
1640670072,39
1640670087,39
1640670102,39
1640670117,41
1640670132,41
1640670147,37.833333333333336
1640670162,37.833333333333336
1640670177,43
1640670192,40.333333333333336
1640670207,28.333333333333332
1640670222,31
1640670237,38
1640670252,37.166666666666664
1640670267,37.166666666666664
1640670282,33.5
1640670297,37
1640670312,36.333333333333336
1640670327,35.5
1640670342,34.166666666666664
1640670357,41
1640670372,41.833333333333336
1640670387,41.833333333333336
1640670402,29.833333333333332
1640670417,37
1640670432,35.666666666666664
1640670447,35.666666666666664
1640670462,35.666666666666664
1640670477,37.1
1640670492,37.46153846153846
1640670507,37.46153846153846
1640670522,37.46153846153846
1640670537,37
1640670552,35.75
1640670567,35.333333333333336
1640670582,35.333333333333336
1640670597,38.5
1640670612,38.5
1640670627,35.666666666666664
1640670642,35.666666666666664
1640670657,37
1640670672,37
1640670687,35
1640670702,35
1640670717,38.166666666666664
1640670732,35
1640670747,33.833333333333336
1640670762,33.833333333333336
1640670777,36.25
1640670792,35.63636363636363
1640670807,32.44444444444444
1640670822,32.61538461538461
1640670837,34
1640670852,35.666666666666664
1640670867,35.666666666666664
1640670882,32
1640670897,40.333333333333336
1640670912,40.333333333333336
1640670927,36
1640670942,36
1640670957,36.666666666666664
1640670972,36.666666666666664
1640670987,34.666666666666664
1640671002,34
1640671017,41
1640671032,40.333333333333336
1640671047,40.333333333333336
1640671062,3344.9454545454546
1640671077,4547.2
1640671092,4506.540540540541
1640671107,4506.540540540541
1640671122,5768
1640671137,2902.625
1640671152,2902.625
1640671167,2584.1111111111113
1640671182,42.2
1640671197,49.888888888888886
1640671212,38
1640671227,38
1640671242,38
1640671257,41.4
1640671272,38
1640671287,38
1640671302,38
1640671317,42.2
1640671332,38
1640671347,38
1640671362,38
1640671377,44.857142857142854
1640671392,54
1640671407,54
1640671422,54
1640671437,46
1640671452,45
1640671467,30
1640671482,30
1640671497,48
1640671512,45.6
1640671527,33
1640671542,33
1640671557,43.5
1640671572,42.2
1640671587,42.2
1640671602,33
1640671617,44.5
1640671632,42.8
1640671647,42.8
1640671662,28.3
1640671677,39.6
1640671692,39.54545454545455
1640671707,39.54545454545455
1640671722,27.25
1640671737,44
1640671752,42.6
1640671767,42.6
1640671782,31.2
1640671797,42.5
1640671812,44
1640671827,44
1640671842,35.2
1640671857,42
1640671872,41.8
1640671887,41.8
1640671902,41.8
1640671917,40.5
1640671932,40.4
1640671947,40.4
1640671962,40.4
1640671977,42.81818181818182
1640671992,38
1640672007,38
1640672022,38
1640672037,42.4
1640672052,49
1640672067,49
1640672082,49
1640672097,44.6
1640672112,39
1640672127,39
1640672142,39
1640672157,43.6
1640672172,39
1640672187,39
1640672202,39
1640672217,43.2
1640672232,42.333333333333336
1640672247,38.4
1640672262,26.5
1640672277,52.55555555555556
1640672292,51
1640672307,30.272727272727273
1640672322,25.25
1640672337,41.75
1640672352,41
1640672367,35.6
1640672382,35.6
1640672397,44.75
1640672412,43.2
1640672427,43.2
1640672442,36.8
1640672457,41.25
1640672472,40
1640672487,40
1640672502,35.6
1640672517,44.25
1640672532,43.6
1640672547,43.6
1640672562,36
1640672577,42.833333333333336
1640672592,42.142857142857146
1640672607,42.142857142857146
1640672622,42.142857142857146
1640672637,41.5
1640672652,40.4
1640672667,40.4
1640672682,40.4
1640672697,40.77777777777778
1640672712,49
1640672727,49
1640672742,49
1640672757,44.4
1640672772,41
1640672787,41
1640672802,41
1640672817,44.2
1640672832,40
1640672847,40
1640672862,40
1640672877,38.81818181818182
1640672892,39
1640672907,39
1640672922,39
1640672937,45.4
1640672952,44
1640672967,34.6
1640672982,34.6
1640672997,45.5
1640673012,44
1640673027,33.2
1640673042,33.2
1640673057,46.5
1640673072,46.6
1640673087,46.6
1640673102,43
1640673117,49
1640673132,46.6
1640673147,46.6
1640673162,33
1640673177,44.666666666666664
1640673192,44
1640673207,44
1640673222,28.6
1640673237,39.75
1640673252,39.6
1640673267,39.6
1640673282,39.6
1640673297,42.75
1640673312,43.6
1640673327,43.6
1640673342,43.6
1640673357,43.666666666666664
1640673372,38
1640673387,38
1640673402,38
1640673417,42
1640673432,46
1640673447,46
1640673462,46
1640673477,41
1640673492,40.666666666666664
1640673507,30.90909090909091
1640673522,33.5
1640673537,46.75
1640673552,44.4
1640673567,34.8
1640673582,34.8
1640673597,45.75
1640673612,43.8
1640673627,43.8
1640673642,33
1640673657,43.5
1640673672,42.2
1640673687,42.2
1640673702,33
1640673717,46.5
1640673732,45
1640673747,45
1640673762,36
1640673777,44.333333333333336
1640673792,43.142857142857146
1640673807,43.142857142857146
1640673822,36
1640673837,43
1640673852,41.8
1640673867,41.8
1640673882,36
1640673897,42.25
1640673912,41.4
1640673927,41.4
1640673942,35
1640673957,44.75
1640673972,43.6
1640673987,43.6
1640674002,36
1640674017,41.25
1640674032,40.2
1640674047,40.2
1640674062,40.2
1640674077,44.2
1640674092,44.09090909090909
1640674107,44.09090909090909
1640674122,44.09090909090909
1640674137,52.25
1640674152,49
1640674167,49
1640674182,49
1640674197,49
1640674212,38.5
1640674227,38.4
1640674242,38.4
1640674257,40.4
1640674272,50
1640674287,50
1640674302,50
1640674317,47
1640674332,40
1640674347,40
1640674362,40
1640674377,45.714285714285715
1640674392,35
1640674407,35
1640674422,35
1640674437,38.8
1640674452,38.666666666666664
1640674467,31
1640674482,31
1640674497,48.25
1640674512,46.2
1640674527,35
1640674542,35
1640674557,42.5
1640674572,41.4
1640674587,39
1640674602,35
1640674617,47.75
1640674632,45.6
1640674647,45.6
1640674662,34
1640674677,37.9
