timestamp,172.17.16.13:20180,172.17.16.14:20180,172.17.16.15:20180
1640667507,0.015074109143753109,0.00701099270871304,0.014419824001246011
1640667522,0.014981675374857228,0.005821026515151435,0.013823005751929601
1640667537,0.01449588487773602,0.00582424246215442,0.012926041449660567
1640667552,0.007840000000000001,0.0004957945425361156,0.000495
1640667567,0.00782,0.000495,0.000495
1640667582,0.0004950000000000001,0.003379999999999993,0.0004950000000000001
1640667597,0.0004950000000000001,0.007860116959064325,0.00712
1640667612,0.000495,0.010779354838709633,0.007279999999999998
1640667627,0.000495,0.010781935483871035,0.0072399999999999964
1640667642,0.000495,0.02461333333333337,0.000495
1640667657,0.0004950000000000001,0.0033400000000000036,0.003619999999999999
1640667672,0.000495,0.003239999999999999,0.0036600000000000005
1640667687,0.000495,0.000495,0.003660000000000002
1640667702,0.0004950000000000001,0.003160000000000004,0.000495
1640667717,0.000495,0.003220000000000001,0.003640000000000001
1640667732,0.0004950000000000001,0.0032599999999999955,0.0035999999999999973
1640667747,0.000495,0.000495,0.003580000000000002
1640667762,0.0004950000000000001,0.003280000000000001,0.0004950000000000001
1640667777,0.0004950000000000001,0.0032599999999999955,0.007279999999999995
1640667792,0.0004950000000000001,0.003160000000000004,0.007399999999999997
1640667807,0.000495,0.000495,0.007280000000000002
1640667822,0.000495,0.003199999999999992,0.0004950000000000001
1640667837,0.000495,0.003239999999999998,0.0036600000000000005
1640667852,0.000495,0.003219999999999997,0.003680000000000002
1640667867,0.000495,0.000495,0.003680000000000002
1640667882,0.000495,0.003160000000000004,0.000495
1640667897,0.0004950000000000001,0.003180000000000005,0.0036999999999999976
1640667912,0.000495,0.0032599999999999955,0.0036600000000000005
1640667927,0.0004950000000000001,0.000495,0.003660000000000001
1640667942,0.000495,0.0032599999999999986,0.000495
1640667957,0.0004950000000000001,0.0031999999999999997,0.0036199999999999982
1640667972,0.0004950000000000001,0.003219999999999997,0.0036999999999999984
1640667987,0.0004950000000000001,0.000495,0.003680000000000002
1640668002,0.000495,0.0032000000000000023,0.0004950000000000001
1640668017,0.000495,0.0030799999999999864,0.007199999999999995
1640668032,0.0004950000000000001,0.0030800000000000046,0.007279999999999999
1640668047,0.000495,0.000495,0.0072399999999999964
1640668062,0.0004950000000000001,0.00595999999999999,0.000495
1640668077,0.0037999999999999987,0.006120000000000006,0.0038133333333333344
1640668092,0.0037800000000000004,0.006039999999999993,0.003786666666666668
1640668107,0.0037999999999999987,0.000495,0.0037933333333333317
1640668122,0.000495,0.003160000000000004,0.000495
1640668137,0.0038599999999999997,0.0032200000000000015,0.007040000000000007
1640668152,0.003840000000000001,0.0033000000000000043,0.007160000000000004
1640668167,0.003840000000000001,0.000495,0.007040000000000007
1640668182,0.000495,0.0067999999999999935,0.007280000000000002
1640668197,0.000495,0.006759999999999993,0.007080000000000007
1640668212,0.0004950000000000001,0.006479999999999996,0.007160000000000004
1640668227,0.000495,0.000495,0.0036600000000000005
1640668242,0.0004950000000000001,0.0033200000000000013,0.000495
1640668257,0.000495,0.0034800000000000013,0.007280000000000002
1640668272,0.000495,0.0033400000000000027,0.007320000000000001
1640668287,0.000495,0.0004950000000000001,0.007280000000000005
1640668302,0.000495,0.0016899999999999964,0.0004950000000000001
1640668317,0.000495,0.0017300000000000002,0.0018099999999999991
1640668332,0.000495,0.0017099999999999984,0.0018200000000000004
1640668347,0.000495,0.000495,0.001790000000000001
1640668362,0.0004950000000000001,0.0032599999999999986,0.000495
1640668377,0.003840000000000001,0.003260000000000003,0.0035999999999999973
1640668392,0.003840000000000001,0.0032599999999999955,0.0035999999999999973
1640668407,0.003840000000000001,0.000495,0.0036600000000000005
1640668422,0.000495,0.003300000000000002,0.000495
1640668437,0.0004950000000000001,0.003280000000000001,0.003640000000000001
1640668452,0.000495,0.0031799999999999953,0.0036399999999999983
1640668467,0.0004950000000000001,0.000495,0.0035800000000000016
1640668482,0.000495,0.003239999999999998,0.0004950000000000001
1640668497,0.000495,0.003339999999999992,0.003600000000000002
1640668512,0.000495,0.003280000000000001,0.00362
1640668527,0.000495,0.000495,0.0035999999999999973
1640668542,0.0004950000000000001,0.006680000000000007,0.000495
1640668557,0.000495,0.0067999999999999935,0.0036199999999999987
1640668572,0.0004950000000000001,0.00660000000000001,0.0036199999999999982
1640668587,0.0004950000000000001,0.000495,0.0034800000000000013
1640668602,0.0004950000000000001,0.003280000000000001,0.000495
1640668617,0.000495,0.0033800000000000054,0.00356
1640668632,0.000495,0.0032599999999999955,0.003640000000000001
1640668647,0.0004950000000000001,0.000495,0.0036600000000000005
1640668662,0.0004950000000000001,0.0059199999999999964,0.000495
1640668677,0.0037800000000000004,0.006039999999999983,0.0074800000000000005
1640668692,0.0037600000000000016,0.006120000000000006,0.0074600000000000005
1640668707,0.0037800000000000004,0.000495,0.007439999999999998
1640668722,0.000495,0.003379999999999993,0.000495
1640668737,0.000495,0.003419999999999998,0.0035999999999999973
1640668752,0.000495,0.0034399999999999995,0.0035600000000000024
1640668767,0.000495,0.000495,0.0036199999999999982
1640668782,0.0004950000000000001,0.003379999999999993,0.000495
1640668797,0.0004950000000000001,0.0032399999999999946,0.014640000000000004
