timestamp,agg_val
1640667507,0.9921620146045177
1640667522,0.9920353618421053
1640667537,0.9920896927972983
1640667552,0.9919741842005765
1640667567,0.9920037907700755
1640667582,0.9919286215226368
1640667597,0.9920763921612106
1640667612,0.9921345586234326
1640667627,0.9919792083166734
1640667642,0.9918186039000365
1640667657,0.9916000497295956
1640667672,0.9917574265916576
1640667687,0.9916338449698576
1640667702,0.9915909286217625
1640667717,0.9915918985263051
1640667732,0.9917042797557363
1640667747,0.9918506568333717
1640667762,0.9917131108921917
1640667777,0.9917878865320727
1640667792,0.9918036148559906
1640667807,0.9919658025372312
1640667822,0.9918840815766689
1640667837,0.991882014913065
1640667852,0.9917959881822421
1640667867,0.9918579065623303
1640667882,0.9918736413159308
1640667897,0.9917794325330593
1640667912,0.9918509728257622
1640667927,0.9918522542096685
1640667942,0.9918946961894953
1640667957,0.9917726662305016
1640667972,0.9918288753512111
1640667987,0.991809652519687
1640668002,0.9918010497636727
1640668017,0.9917627592676233
1640668032,0.9919358959874158
1640668047,0.9918713095351639
1640668062,0.9918006109075718
1640668077,0.9918472874339326
1640668092,0.99198831477086
1640668107,0.9920011625082416
1640668122,0.9918797195488394
1640668137,0.9917983651226158
1640668152,0.9918296442790152
1640668167,0.9918156927168897
1640668182,0.9917229376957881
1640668197,0.9917312837731495
1640668212,0.9916772264048199
1640668227,0.9917947444110342
1640668242,0.9917714942687712
1640668257,0.9918167033387546
1640668272,0.9918893454601723
1640668287,0.9918859439288107
1640668302,0.9919535584154816
1640668317,0.9920936425743004
1640668332,0.9920521856295181
1640668347,0.9920007979946047
1640668362,0.9918278982680606
1640668377,0.9919176047529705
1640668392,0.9921055418590923
1640668407,0.9919790320891091
1640668422,0.9918476592478896
1640668437,0.9916468959030098
1640668452,0.9918404044615864
1640668467,0.9919726949984338
1640668482,0.9919467930281715
1640668497,0.9918986652844369
1640668512,0.9919440061738982
1640668527,0.9920445848265808
1640668542,0.9921118260175855
1640668557,0.9919634447871253
1640668572,0.9920620900063094
1640668587,0.9919191216738963
1640668602,0.9918943021151698
1640668617,0.991613440133153
1640668632,0.9916765308150236
1640668647,0.9918321759359354
1640668662,0.9919118092780381
1640668677,0.9918836200216953
1640668692,0.9918136858582904
1640668707,0.9918110378233534
1640668722,0.9918268360193496
1640668737,0.9918341232227489
1640668752,0.9918963553530751
1640668767,0.9919550707140393
1640668782,0.9919454447868695
1640668797,0.9917539001358814
1640668812,0.991775390474889
1640668827,0.9918158009230427
1640668842,0.991891859612005
1640668857,0.9918745158791634
1640668872,0.9917269509004156
1640668887,0.9917310226616939
1640668902,0.9915995862328381
1640668917,0.9915909833107027
1640668932,0.9915268014621301
1640668947,0.9915651904933751
1640668962,0.991680109024522
1640668977,0.9917894030159058
1640668992,0.9918363421889425
1640669007,0.9917911212002252
1640669022,0.9917325718383443
1640669037,0.9916872890888638
1640669052,0.9916073351221096
1640669067,0.9918353224607658
1640669082,0.9917948343414903
1640669097,0.9918171525615622
1640669112,0.9915366738416418
1640669127,0.9916328073325144
1640669142,0.9916017223373109
1640669157,0.9917181445619583
1640669172,0.9916745401891353
1640669187,0.9915738727668021
1640669202,0.9915469014156661
1640669217,0.9916027925304095
1640669232,0.9917882064258875
1640669247,0.9918103205188459
1640669262,0.9916605363984674
1640669277,0.9916918449654795
1640669292,0.991675012390409
1640669307,0.9917558004044006
1640669322,0.9916479895659934
1640669337,0.9916709361800566
1640669352,0.9916979967069155
1640669367,0.9917188970047383
1640669382,0.9917611439909685
1640669397,0.9917311678452314
1640669412,0.9918584886340361
1640669427,0.9919198723174218
1640669442,0.9918775214647768
1640669457,0.9917480770721541
1640669472,0.9915907828272036
1640669487,0.9915838238313599
1640669502,0.9916251180117884
1640669517,0.9917405958935831
1640669532,0.9917222505091647
1640669547,0.9918343870364494
1640669562,0.9917336971768126
1640669577,0.991799472795562
1640669592,0.9916805123325018
1640669607,0.9917109177514488
1640669622,0.9917259473225425
1640669637,0.9917200003423396
1640669652,0.9917941098161143
1640669667,0.9917137421588456
1640669682,0.9917246942716155
1640669697,0.9917012490702505
1640669712,0.9917089047860327
1640669727,0.9916988271228905
1640669742,0.9917113444619314
1640669757,0.9916304683479156
1640669772,0.9915727035914078
1640669787,0.9915581165340785
1640669802,0.9917321497491316
1640669817,0.9918786713015275
1640669832,0.9918423221705769
1640669847,0.9918500251721517
1640669862,0.9919266756749865
1640669877,0.9918830603889456
1640669892,0.9918788616363977
1640669907,0.991698432072106
1640669922,0.9916975599718789
1640669937,0.9915577485505139
1640669952,0.9916525989590466
1640669967,0.9916909058302091
1640669982,0.9918430376706159
1640669997,0.9917504163997438
1640670012,0.991664106896022
1640670027,0.991537029730147
1640670042,0.9915296268637499
1640670057,0.991640246796393
1640670072,0.9916396885565002
1640670087,0.991525867826623
1640670102,0.99151164377719
1640670117,0.9915577352294787
1640670132,0.9917274692724117
1640670147,0.9916919895404279
1640670162,0.9916303285015867
1640670177,0.9916140242489767
1640670192,0.9915089654227537
1640670207,0.9916237688042985
1640670222,0.9915950499631491
1640670237,0.9917736004320209
1640670252,0.9917866520694169
1640670267,0.9918431167315843
1640670282,0.9919177041822046
1640670297,0.9918241106550002
1640670312,0.9917998002782447
1640670327,0.9917474148248281
