timestamp,batch_get,get
1640667507,0.005834193748563559,0.0019857999999999994
1640667522,0.005925860714826729,0.0019881999999999994
1640667537,0.0054717023403579946,0.0077986666666666525
1640667552,0.0055114874508322784,0.007851999999999991
1640667567,0.0054811464968152705,0.007874666666666672
1640667582,0.0063827747747750565,0.003951499999999995
1640667597,0.0074052679738561816,0.003952800000000003
1640667612,0.010086500000001018,0.00747599999999999
1640667627,0.010211469026549583,0.007496000000000037
1640667642,0.007955958974359,0.007567999999999967
1640667657,0.006243560000000009,0.003961999999999997
1640667672,0.005734736842105325,0.007809999999999994
1640667687,0.005267178807946787,0.007815999999999993
1640667702,0.0052460671140943105,0.007810000000000005
1640667717,0.004491272727272524,0.003904999999999997
1640667732,0.004857285714285882,0.003809999999999994
1640667747,0.004627008000000234,0.003816
1640667762,0.004962232558139054,0.003809999999999989
1640667777,0.004857495934959044,0.003936666666666665
1640667792,0.004904205882353702,0.0039524999999999985
1640667807,0.004926394366196771,0.003963199999999997
1640667822,0.005177510489510771,0.003904999999999997
1640667837,0.0052074809160306,0.007619999999999988
1640667852,0.004786918032786502,0.007619999999999988
1640667867,0.005214277372262755,0.007631999999999986
1640667882,0.0050754965034959885,0.003809999999999994
1640667897,0.005799368421052479,0.003809999999999994
1640667912,0.006043323076922839,0.015619999999999988
1640667927,0.006171398963730132,0.015631999999999986
1640667942,0.005802898876404396,0.015619999999999988
1640667957,0.0053975308641976425,0.003936666666666665
1640667972,0.005484904761905214,0.0039524999999999985
1640667987,0.0053745838509318645,0.003938666666666665
1640668002,0.0054486575342470684,0.0039524999999999985
1640668017,0.00573856953642371,0.0039728571428571426
1640668032,0.005927148387096753,0.003968333333333331
1640668047,0.005865566265060236,0.003963199999999998
1640668062,0.005720838323353252,0.0037979999999999993
1640668077,0.00588635428571432,0.001994684210526316
1640668092,0.005914463276835999,0.015191999999999997
1640668107,0.006071443298969281,0.015263999999999972
1640668122,0.006227482587064608,0.015191999999999997
1640668137,0.0061646262626265744,0.003971142857142857
1640668152,0.006053814207650085,0.003966333333333332
1640668167,0.005973166666667223,0.0039535
1640668182,0.00600717098445595,0.0037959999999999817
1640668197,0.005859595744680588,0.003932
1640668212,0.005791624309392649,0.003959599999999999
1640668227,0.005778199999999742,0.003963199999999998
1640668242,0.006033754010694975,0.007620000000000002
1640668257,0.005939173184357388,0.007619999999999988
1640668272,0.005852314606741336,0.007619999999999988
1640668287,0.006078937499999801,0.003815999999999993
1640668302,0.006068063829786998,0.003809999999999994
1640668317,0.005770399999999717,0.0039524999999999985
1640668332,0.005511564102564311,0.0039619999999999985
1640668347,0.005606729729730327,0.0039693333333333325
1640668362,0.005857239766082026,0.003904999999999997
1640668377,0.005579923076922975,0.003809999999999994
1640668392,0.005482602409638616,0.0019950000000000002
1640668407,0.0053201369863016155,0.0019938666666666667
1640668422,0.005297525179856219,0.0039049999999999935
1640668437,0.005341897810218798,0.003904999999999997
1640668452,0.0056556024844722445,0.0039366666666666664
1640668467,0.005763209302325311,0.0038159999999999843
1640668482,0.005676147239263948,0.003936666666666672
1640668497,0.005408084507042469,0.003904999999999997
1640668512,0.005880853658536358,0.003904999999999997
1640668527,0.005929614035087726,0.001993428571428571
1640668542,0.005846604651163007,0.003809999999999994
1640668557,0.0056227692307690424,0.003904999999999997
1640668572,0.005909681818181813,0.0039524999999999985
1640668587,0.006117670103092792,0.007815999999999993
1640668602,0.005733656804733691,0.007809999999999994
