timestamp,172.17.16.13:20180,172.17.16.14:20180,172.17.16.15:20180
1640667507,0.018395409166152423,0.014488545580301545,0.022561805060330335
1640667522,0.015968370776911427,0.014472914776663487,0.02144892395204478
1640667537,0.016359999999999802,0.014805853658536592,0.01841777777777771
1640667552,0.015447619047619054,0.013599999999999987,0.015466666666666667
1640667567,0.015535999999999998,0.007880000000000002,0.013839999999999998
1640667582,0.00792,0.00787,0.007960000000000002
1640667597,0.013949090909090914,0.009076923076923139,0.01521428571428568
1640667612,0.015697894736842095,0.010780350877193047,0.015272121212121202
1640667627,0.015694736842105293,0.01078736842105254,0.015279402985074634
1640667642,0.017508571428571287,0.029724444444444484,0.015370566037735834
1640667657,0.007906666666666666,0.00764,0.02959999999999998
1640667672,0.007904,0.007853333333333334,0.029920000000000002
1640667687,0.007866666666666666,0.00792,0.015120000000000001
1640667702,0.00792,0.007853333333333334,0.015680000000000003
1640667717,0.015760000000000003,0.007720000000000003,0.007906666666666666
1640667732,0.0156,0.007560000000000001,0.015119999999999998
1640667747,0.0156,0.003980000000000001,0.015120000000000001
1640667762,0.00792,0.007399999999999997,0.015680000000000003
1640667777,0.0078,0.007560000000000001,0.015600000000000003
1640667792,0.014720000000000007,0.007864,0.015360000000000004
1640667807,0.014720000000000007,0.007940000000000001,0.015360000000000004
1640667822,0.015520000000000003,0.007896,0.00792
1640667837,0.007940000000000001,0.007719999999999999,0.007719999999999999
1640667852,0.007933333333333334,0.0077800000000000005,0.007560000000000001
1640667867,0.007933333333333334,0.007840000000000001,0.007560000000000001
1640667882,0.00792,0.007560000000000001,0.00398
1640667897,0.003980000000000001,0.00398,0.015439999999999999
1640667912,0.007599999999999997,0.007560000000000001,0.015120000000000001
1640667927,0.007599999999999997,0.007840000000000001,0.015120000000000001
1640667942,0.007840000000000001,0.007559999999999999,0.007960000000000002
1640667957,0.007940000000000001,0.00398,0.007906666666666666
1640667972,0.015199999999999995,0.007560000000000001,0.007926666666666667
1640667987,0.015199999999999995,0.00784,0.007926666666666667
1640668002,0.015680000000000003,0.015120000000000001,0.007946666666666668
1640668017,0.031040000000000005,0.015439999999999999,0.007944
1640668032,0.03039999999999999,0.015560000000000001,0.007945
1640668047,0.0304,0.015680000000000003,0.007945
1640668062,0.007840000000000001,0.014240000000000006,0.007946666666666668
