timestamp,agg_val
1640667492,119.00000000000034
1640667507,72.75000000000011
1640667522,56.49999999999997
1640667537,42
1640667552,47.72142857142859
1640667567,49.54555555555554
1640667582,48.52727272727269
1640667597,47.81636363636363
1640667612,39
1640667627,44
1640667642,44
1640667657,48.51799999999999
1640667672,33.68235294117647
1640667687,35
1640667702,49.533750000000005
1640667717,49.12999999999999
1640667732,33
1640667747,52
1640667762,49.533750000000005
1640667777,48.942999999999984
1640667792,213.99999999999977
1640667807,181.20000000000005
1640667822,48.06750000000001
1640667837,48.03714285714286
1640667852,47.12777777777775
1640667867,32
1640667882,39
1640667897,48
1640667912,48.79850000000002
1640667927,48.61999999999999
1640667942,48.638888888888886
1640667957,53.87499999999987
1640667972,54.333333333333144
1640667987,50.99150000000001
1640668002,44
1640668017,47
1640668032,46.346250000000005
1640668047,46.57999999999996
1640668062,46.29666666666668
1640668077,197
1640668092,197
1640668107,197
1640668122,197
1640668137,52
1640668152,48.483999999999966
1640668167,48.20714285714284
1640668182,47.56600000000003
1640668197,44
1640668212,47.69714285714282
1640668227,47.23874999999998
1640668242,48.053333333333306
1640668257,45
1640668272,55
1640668287,66.37499999999987
1640668302,55.999999999999716
1640668317,50.88666666666666
1640668332,42
1640668347,50.41714285714287
1640668362,50.915000000000006
1640668377,55.999999999999716
1640668392,53
1640668407,53
1640668422,53
1640668437,50.702499999999986
1640668452,50.96599999999998
1640668467,77
1640668482,73.91666666666666
1640668497,69.58333333333326
1640668512,62.66666666666647
1640668527,38
1640668542,55
1640668557,53.87499999999987
1640668572,50.14999999999996
1640668587,145.39999999999978
1640668602,50.54666666666668
1640668617,49.70800000000001
1640668632,49.19800000000003
1640668647,47.429999999999986
1640668662,46.75
1640668677,46.72875000000002
1640668692,46.17200000000004
1640668707,46.39583333333333
1640668722,40
1640668737,43.63333333333327
1640668752,44.96500000000002
1640668767,44.83142857142859
1640668782,264
1640668797,71.37499999999994
1640668812,61.00000000000014
1640668827,70.83333333333329
1640668842,39
1640668857,39
1640668872,43
1640668887,46
1640668902,39
1640668917,46.877500000000005
1640668932,48.95999999999999
1640668947,48.65187499999999
1640668962,48.128888888888866
1640668977,38
1640668992,57
1640669007,53.87499999999987
1640669022,50.43333333333331
1640669037,91
1640669052,50.15000000000001
1640669067,84.16000000000031
1640669082,50.33133333333336
1640669097,49.879999999999995
1640669112,65.62500000000003
1640669127,60.500000000000064
1640669142,58.75000000000006
1640669157,54.41666666666688
1640669172,38
1640669187,43.91666666666667
1640669202,44
1640669217,44
1640669232,61
1640669247,60.500000000000064
1640669262,58.75000000000006
1640669277,52.33333333333354
