timestamp,sr0:172.17.16.11:9100,sr0:172.17.16.13:9100,sr0:172.17.16.14:9100,sr0:172.17.16.15:9100,vda:172.17.16.11:9100,vda:172.17.16.13:9100,vda:172.17.16.14:9100,vda:172.17.16.15:9100
1640668077,0,0,0,0,58428.476203172904,38502.4,47259.43710817661,15837.866666666667
1640668092,0,0,0,0,117161.2214961995,46148.26666666667,18841.6,12834.133333333333
1640668107,0,0,0,0,39594.666666666664,8738.133333333333,11738.736336976806,21572.266666666666
1640668122,0,0,0,0,66082.13333333333,5734.4,15568.951720458788,16384
1640668137,0,0,0,0,88473.6,27306.666666666668,43963.73333333333,13107.2
1640668152,0,0,0,0,69085.86666666667,11195.733333333334,29491.2,25941.333333333332
1640668167,0,0,0,0,100761.6,32221.866666666665,39038.12316715543,17476.266666666666
1640668182,0,0,0,0,74001.06666666667,8465.066666666668,12018.138170178714,17476.266666666666
1640668197,0,0,0,0,69085.86666666667,26214.4,35225.6,10376.533333333333
1640668212,0,0,0,0,81920,35225.6,24302.933333333334,75366.4
1640668227,0,0,0,0,72635.73333333334,25395.2,23210.666666666668,5734.4
1640668242,0,0,0,0,74820.26666666666,10649.6,66337.50999733404,21299.2
1640668257,0,0,0,0,34406.4,15564.8,22124.299813283542,21572.266666666666
1640668272,0,0,0,0,102126.93333333333,18295.466666666667,34406.4,10649.6
1640668287,0,0,0,0,39867.73333333333,11195.733333333334,30037.333333333332,11195.733333333334
1640668302,0,0,0,0,115234.13333333333,25122.133333333335,22118.4,24029.866666666665
1640668317,0,0,0,0,52428.8,19660.8,39594.666666666664,4096
1640668332,0,0,0,0,98850.13333333333,12014.933333333332,17203.2,15837.866666666667
1640668347,0,0,0,0,36590.933333333334,12561.066666666668,26214.4,6280.533333333334
1640668362,0,0,0,0,109772.8,7918.933333333333,5734.4,37683.2
1640668377,0,0,0,0,51882.666666666664,30037.333333333332,31402.666666666668,4915.2
1640668392,0,0,0,0,107861.33333333333,19387.733333333334,21845.333333333332,43417.6
1640668407,0,0,0,0,27579.733333333334,34133.333333333336,16110.933333333332,7369.852059176329
1640668422,0,0,0,0,112230.4,14472.533333333333,5734.4,17756.435907696414
1640668437,0,0,0,0,35498.666666666664,15291.733333333334,28398.933333333334,5461.333333333333
1640668452,0,0,0,0,110865.06666666667,17749.333333333332,19929.88069052856,19933.866666666665
1640668467,0,0,0,0,52701.86666666667,9557.333333333334,5735.547109421885,7099.733333333334
1640668482,0,0,0,0,28672,30583.466666666667,18841.6,21572.266666666666
1640668497,0,0,0,0,120695.46666666666,14472.533333333333,34406.4,9284.266666666666
1640668512,0,0,0,0,24302.933333333334,17203.2,33587.2,15564.8
1640668527,0,0,0,0,137079.46666666667,8465.066666666668,9554.148617127623,13653.333333333334
1640668542,0,0,0,0,25668.266666666666,32221.866666666665,71840.48016005335,78643.2
1640668557,0,0,0,0,92023.46666666666,18295.466666666667,19114.666666666668,12288
1640668572,0,0,0,0,61986.13333333333,10376.533333333333,15291.733333333334,12014.933333333332
1640668587,0,0,0,0,80554.66666666667,29491.2,37948.67693128041,8192
1640668602,0,0,0,0,76731.73333333334,9011.2,8193.638727745549,34952.53333333333
1640668617,0,0,0,0,78097.06666666667,20480,25122.133333333335,5734.4
1640668632,0,0,0,0,72089.6,12834.133333333333,13380.266666666666,18022.4
1640668647,0,0,0,0,70451.2,12834.133333333333,10649.6,5734.4
1640668662,0,0,0,0,64989.86666666667,19660.8,10376.533333333333,50517.333333333336
1640668677,0,0,0,0,85742.93333333333,43963.73333333333,52428.8,6007.466666666666
1640668692,0,0,0,0,34406.4,15291.733333333334,27852.8,26210.905212638314
1640668707,0,0,0,0,122606.93333333333,6826.666666666667,28672,12289.638618482464
1640668722,0,0,0,0,27579.733333333334,13107.2,15834.699726721323,29491.2
1640668737,0,0,0,0,124245.33333333333,25941.333333333332,19118.490364739613,12834.133333333333
1640668752,0,0,0,0,27033.6,16657.066666666666,14472.533333333333,13926.4
1640668767,0,0,0,0,121514.66666666667,9557.333333333334,27306.666666666668,11468.8
1640668782,0,0,0,0,45875.2,27852.8,30856.533333333333,23483.733333333334
1640668797,0,0,0,0,127522.13333333333,21572.266666666666,16110.933333333332,8465.066666666668
1640668812,0,0,0,0,24302.933333333334,16110.933333333332,24576,20753.066666666666
1640668827,0,0,0,0,116599.46666666666,30856.533333333333,12557.717941882165,6553.6
1640668842,0,0,0,0,32494.933333333334,9828.434313137372,68831.1549746599,80008.53333333334
1640668857,0,0,0,0,111411.2,15294.792291791691,31948.8,5461.333333333333
1640668872,0,0,0,0,35771.73333333333,12561.066666666668,32494.933333333334,34679.46666666667
1640668887,0,0,0,0,74001.06666666667,15291.733333333334,28672,5734.4
1640668902,0,0,0,0,72343.37509997335,6007.466666666666,15564.8,19660.8
1640668917,0,0,0,0,42063.4835956255,30852.419677376347,20480,6280.533333333334
1640668932,0,0,0,0,69358.93333333333,15566.875583411122,28666.26674665067,12561.066666666668
1640668947,0,0,0,0,72635.73333333334,14199.466666666667,7920.517436820697,24302.933333333334
1640668962,0,0,0,0,75093.33333333333,9552.875324848404,16657.066666666666,31948.8
1640668977,0,0,0,0,80827.73333333334,35783.6612204068,31129.6,93934.93333333333
1640668992,0,0,0,0,74001.06666666667,11470.3293772503,25122.133333333335,21299.2
1640669007,0,0,0,0,80543.92747633648,21840.96514030527,6826.666666666667,37137.066666666666
1640669022,0,0,0,0,69641.28550473397,6276.767272969551,11737.954015328223,13380.266666666666
1640669037,0,0,0,0,73454.93333333333,17216.97357886309,29501.033677892632,7372.8
1640669052,0,0,0,0,81100.8,11741.866666666667,19112.11838421544,17200.906545793892
1640669067,0,0,0,0,70451.2,10649.6,5462.061608214429,5188.9585278037075
1640669082,0,0,0,0,88473.6,24302.933333333334,16110.933333333332,35771.73333333333
1640669097,0,0,0,0,73728,13104.579084183164,34952.53333333333,6280.533333333334
1640669112,0,0,0,0,69085.86666666667,18299.12649196506,27033.6,25668.266666666666
1640669127,0,0,0,0,44509.86666666667,28125.866666666665,9284.266666666666,4642.133333333333
1640669142,0,0,0,0,114141.86666666667,9011.2,17749.333333333332,90658.13333333333
1640669157,0,0,0,0,47240.53333333333,24298.073718589614,72908.8,6280.533333333334
1640669172,0,0,0,0,98836.95507265697,18026.005201040207,21845.333333333332,18295.466666666667
1640669187,0,0,0,0,40419.255900786775,22118.4,15018.666666666666,7372.8
1640669202,0,0,0,0,107315.2,6824.846707544655,26214.4,25941.333333333332
1640669217,0,0,0,0,46694.4,18573.486263003466,18022.4,7372.8
1640669232,0,0,0,0,70451.2,23756.8,21845.333333333332,13107.2
1640669247,0,0,0,0,65809.06666666667,16657.066666666666,8465.066666666668,12834.133333333333
1640669262,0,0,0,0,80827.73333333334,23210.666666666668,12561.066666666668,34128.78282895614
1640669277,0,0,0,0,83285.33333333333,24302.933333333334,47240.53333333333,15839.978663821843
1640669292,0,0,0,0,89292.8,11468.8,28125.866666666665,18022.4
1640669307,0,0,0,0,29491.2,11741.866666666667,5461.333333333333,6006.66577789628
1640669322,0,0,0,0,110318.93333333333,6280.533333333334,13380.266666666666,28129.61728230431
1640669337,0,0,0,0,48605.86666666667,28672,27306.666666666668,4915.2
1640669352,0,0,0,0,105403.73333333334,10376.533333333333,27033.6,36317.86666666667
1640669367,0,0,0,0,39584.110903759,23210.666666666668,25668.266666666666,6007.466666666666
1640669382,0,0,0,0,123185.91624433182,4369.066666666667,21026.133333333335,15018.666666666666
1640669397,0,0,0,0,48059.73333333333,16657.066666666666,17476.266666666666,8738.133333333333
1640669412,0,0,0,0,114414.93333333333,12834.133333333333,28395.14731369151,13926.4
1640669427,0,0,0,0,38224.23676843088,7372.8,73450.03666422238,13380.266666666666
1640669442,0,0,0,0,110606.74756634218,37956.26666666667,6281.789691271588,86289.06666666667
1640669457,0,0,0,0,596104.5333333333,14472.533333333333,30583.466666666667,14745.6
1640669472,0,0,0,0,79462.4,12561.066666666668,33314.13333333333,24302.933333333334
1640669487,0,0,0,0,69905.06666666667,29491.2,11468.8,6553.6
1640669502,0,0,0,0,74547.2,5734.4,13646.964749783434,22391.466666666667
1640669517,0,0,0,0,78370.13333333333,18018.79624075185,30051.357300073367,21026.133333333335
1640669532,0,0,0,0,22937.6,10378.609055144363,36317.86666666667,19114.666666666668
1640669547,0,0,0,0,84923.73333333334,21572.266666666666,46142.1143847487,19658.178909478735
1640669562,0,0,0,0,69905.06666666667,4096,5462.061608214429,22121.349513268437
1640669577,0,0,0,0,97211.73333333334,42871.46666666667,24029.866666666665,10102.119717371017
1640669592,0,0,0,0,67174.4,34133.333333333336,33041.066666666666,25398.586478197096
1640669607,0,0,0,0,90385.06666666667,8738.133333333333,6006.26541358395,14709.317018022211
1640669622,0,0,0,0,67447.46666666666,9557.333333333334,32765.815612292514,26279.222081133463
1640669637,0,0,0,0,97211.73333333334,19387.733333333334,16661.50973592958,5188.266666666666
1640669652,0,0,0,0,67720.53333333334,11195.733333333334,21299.2,20480
1640669667,0,0,0,0,80008.53333333334,29764.266666666666,31675.733333333334,3822.9333333333334
1640669682,0,0,0,0,78916.26666666666,4367.610796401199,7099.733333333334,37137.066666666666
1640669697,0,0,0,0,79462.4,19121.04034678226,24576,4096
1640669712,0,0,0,0,78370.13333333333,15564.8,12561.066666666668,18295.466666666667
1640669727,0,0,0,0,73454.93333333333,30037.333333333332,9557.333333333334,84923.73333333334
1640669742,0,0,0,0,32768,11195.733333333334,17203.2,15837.866666666667
1640669757,0,0,0,0,125337.6,16657.066666666666,70451.2,4096
1640669772,0,0,0,0,22118.4,31402.666666666668,26214.4,19114.666666666668
1640669787,0,0,0,0,86016,6553.6,5188.266666666666,33580.483903219356
1640669802,0,0,0,0,67720.53333333334,22118.4,28945.066666666666,14198.52009866009
1640669817,0,0,0,0,89292.8,11740.301293160912,15833.644361503599,9286.743131501733
1640669832,0,0,0,0,69905.06666666667,15293.7725030004,19939.183782341956,35486.837720759744
1640669847,0,0,0,0,85742.93333333333,17473.936808425544,21845.333333333332,6828.942980993665
1640669862,0,0,0,0,56797.86666666667,6554.473929857315,27852.8,35225.6
1640669877,0,0,0,0,103219.2,30306.35915211305,50790.4,5734.4
1640669892,0,0,0,0,74274.13333333333,16110.933333333332,22664.533333333333,36317.86666666667
1640669907,0,0,0,0,78370.13333333333,15556.503198294244,5188.266666666666,7645.866666666667
1640669922,0,0,0,0,68266.66666666667,16121.681120747164,31123.375324935012,16930.133333333335
1640669937,0,0,0,0,77277.86666666667,17203.2,45059.00393359557,9011.2
1640669952,0,0,0,0,76185.6,10647.47050589882,15293.7725030004,12561.066666666668
1640669967,0,0,0,0,66064.51612903226,32774.554910982195,12834.133333333333,13926.4
1640669982,0,0,0,0,69377.4339823953,15018.666666666666,30856.533333333333,23756.8
1640669997,0,0,0,0,93922.4103452873,12011.730205278593,19378.689944692476,9557.333333333334
1640670012,0,0,0,0,37415.12201626884,13105.452606319157,16391.649436403655,14472.533333333333
1640670027,0,0,0,0,127795.2,31142.056822729093,73728,10103.466666666667
1640670042,0,0,0,0,23210.666666666668,20753.066666666666,12834.133333333333,82176.63134039858
1640670057,0,0,0,0,117964.8,12288,27033.6,7101.1535640461425
1640670072,0,0,0,0,27033.6,13107.2,34672.53216023462,19933.866666666665
1640670087,0,0,0,0,85196.8,14199.466666666667,15841.034873641394,17476.266666666666
1640670102,0,0,0,0,76185.6,21299.2,9830.4,21026.133333333335
1640670117,0,0,0,0,93103.31955739234,17203.2,39594.666666666664,4096
1640670132,0,0,0,0,65817.84237898387,10375.149980002665,13653.333333333334,18841.6
1640670147,0,0,0,0,79735.46666666666,15293.7725030004,31948.8,5734.4
1640670162,0,0,0,0,70451.2,4369.066666666667,5461.333333333333,30037.333333333332
1640670177,0,0,0,0,72079.98933475536,36590.933333333334,46129.81474077036,8192
1640670192,0,0,0,0,81111.61488198426,20480,14749.533208855695,14199.466666666667
1640670207,0,0,0,0,28672,11195.733333333334,5462.061608214429,14472.533333333333
1640670222,0,0,0,0,125064.53333333334,10103.466666666667,14199.466666666667,25941.333333333332
1640670237,0,0,0,0,38229.333333333336,38502.4,28398.933333333334,7644.847353686175
1640670252,0,0,0,0,115507.2,90385.06666666667,29764.266666666666,18571.00946792906
1640670267,0,0,0,0,33041.066666666666,9011.2,23756.8,11195.733333333334
1640670282,0,0,0,0,113049.6,52428.8,19387.733333333334,26760.533333333333
1640670297,0,0,0,0,64989.86666666667,22660.00133306672,16110.933333333332,7099.733333333334
1640670312,0,0,0,0,97484.8,14475.428419017137,17749.333333333332,18841.6
1640670327,0,0,0,0,40686.933333333334,34133.333333333336,10376.533333333333,7645.866666666667
1640670342,0,0,0,0,112503.46666666666,5461.333333333333,7918.933333333333,85742.93333333333
1640670357,0,0,0,0,50517.333333333336,16930.133333333335,84616.81993869119,4096
1640670372,0,0,0,0,101307.73333333334,18022.4,13931.972789115647,18293.02759632049
1640670387,0,0,0,0,33853.49596747317,25390.121975604878,16930.133333333335,17751.700226696892
1640670402,0,0,0,0,78385.81049543242,11744.21550976862,23483.733333333334,13107.2
1640670417,0,0,0,0,83831.46666666666,13653.333333333334,18019.99733368884,13107.2
1640670432,0,0,0,0,75366.4,14745.6,37961.32817709028,12561.066666666668
1640670447,0,0,0,0,77277.86666666667,13107.2,21299.2,9011.2
1640670462,0,0,0,0,76185.6,24029.866666666665,19387.733333333334,38762.545818060644
1640670477,0,0,0,0,80281.6,30037.333333333332,26744.486641348525,7102.100700233412
1640670492,0,0,0,0,72635.73333333334,21845.333333333332,25683.67687279034,25395.2
1640670507,0,0,0,0,88200.53333333334,29204.50456453655,6280.533333333334,10649.6
1640670522,0,0,0,0,70997.33333333333,12020.542920029347,15018.666666666666,31129.6
1640670537,0,0,0,0,90112,11741.866666666667,21845.333333333332,5734.4
1640670552,0,0,0,0,72362.66666666667,48589.67010996334,21572.266666666666,18568.533333333333
1640670567,0,0,0,0,36317.86666666667,6828.942980993665,6553.6,9557.333333333334
1640670582,0,0,0,0,114414.93333333333,24029.866666666665,12014.933333333332,24576
1640670597,0,0,0,0,64170.666666666664,16384,44236.8,6007.466666666666
1640670612,0,0,0,0,63897.6,12834.133333333333,14745.6,16381.815757898947
1640670627,0,0,0,0,72908.8,36044.8,75912.53333333334,12835.844779303909
1640670642,0,0,0,0,35225.6,10103.466666666667,8736.968404212772,74547.2
1640670657,0,0,0,0,137898.66666666666,14472.533333333333,39326.84357914389,7918.933333333333
1640670672,0,0,0,0,30037.333333333332,29491.2,16653.73591948277,30235.818314823435
1640670687,0,0,0,0,126429.86666666667,31948.8,5462.425818497033,11497.15966049589
1640670702,0,0,0,0,23210.666666666668,4096,28672,13653.333333333334
1640670717,0,0,0,0,121787.73333333334,16110.933333333332,17203.2,9830.4
1640670732,0,0,0,0,26760.533333333333,17749.333333333332,13107.2,24302.933333333334
1640670747,0,0,0,0,125337.6,11741.866666666667,11741.866666666667,11741.866666666667
1640670762,0,0,0,0,25941.333333333332,25122.133333333335,7099.733333333334,18841.6
1640670777,0,0,0,0,95027.2,26487.466666666667,36864,12561.066666666668
1640670792,0,0,0,0,64972.54065582511,12834.133333333333,16657.066666666666,13380.266666666666
1640670807,0,0,0,0,75113.36356361696,19660.8,17749.333333333332,13366.00958977091
1640670822,0,0,0,0,77550.93333333333,7099.733333333334,7371.817091054526,34443.13934863855
1640670837,0,0,0,0,83285.33333333333,38775.46666666667,54620.61608214429,4096
1640670852,0,0,0,0,37956.26666666667,22118.4,13926.4,19114.666666666668
1640670867,0,0,0,0,120422.4,26760.533333333333,28672,4642.133333333333
1640670882,0,0,0,0,31129.6,17749.333333333332,12014.933333333332,33314.13333333333
1640670897,0,0,0,0,130499.766713324,13380.266666666666,17476.266666666666,4369.066666666667
1640670912,0,0,0,0,38783.22331132893,13926.4,20753.066666666666,19933.866666666665
1640670927,0,0,0,0,111684.26666666666,34406.4,9011.2,12834.133333333333
1640670942,0,0,0,0,36044.8,12288,11741.866666666667,81373.86666666667
1640670957,0,0,0,0,120968.53333333334,19660.8,83012.26666666666,9830.4
1640670972,0,0,0,0,27306.666666666668,10922.666666666666,19387.733333333334,13648.783738753747
1640670987,0,0,0,0,119603.2,15018.666666666666,36590.933333333334,6828.942980993665
1640671002,0,0,0,0,20480,18841.6,6826.666666666667,35225.6
1640671017,0,0,0,0,131072,12014.933333333332,26487.466666666667,7645.866666666667
1640671032,0,0,0,0,28672,18295.466666666667,19383.85656202093,13107.2
1640671047,0,0,0,0,76185.6,6826.666666666667,26765.88651063546,15015.663533959874
1640671062,0,0,0,0,85196.8,61158.7788294894,16657.066666666666,281314.9296525972
1640671077,0,0,0,0,90112,237872.78303773838,302284.8,10649.6
1640671092,0,0,0,0,81373.86666666667,16384,22391.466666666667,274705.06666666665
1640671107,0,0,0,0,354440.5333333333,33041.066666666666,32768,64170.666666666664
1640671122,0,0,0,0,81373.86666666667,26482.17023262014,30310.4,57344
1640671137,0,0,0,0,52428.8,12290.458091618324,44236.8,16384
1640671152,0,0,0,0,128068.26666666666,17749.333333333332,7099.733333333334,27033.6
1640671167,0,0,0,0,29491.2,22118.4,15018.666666666666,3276.8
1640671182,0,0,0,0,120695.46666666666,5734.4,21845.333333333332,18568.533333333333
1640671197,0,0,0,0,68266.66666666667,26760.533333333333,17476.266666666666,6826.666666666667
1640671212,0,0,0,0,101853.86666666667,14745.6,18295.466666666667,21026.133333333335
1640671227,0,0,0,0,34952.53333333333,6826.666666666667,79073.35907335907,6826.666666666667
1640671242,0,0,0,0,119603.2,14742.65146970606,7110.161570303111,79692.96375266525
1640671257,0,0,0,0,615219.2,27304.846343577097,31402.666666666668,8469.583778014941
1640671272,0,0,0,0,80554.66666666667,36873.83302213924,7372.8,28672
1640671287,0,0,0,0,74001.06666666667,7917.877616317824,37956.26666666667,18841.6
1640671302,0,0,0,0,80008.53333333334,10375.841610559297,5461.333333333333,11741.866666666667
1640671317,0,0,0,0,82193.06666666667,28404.61425618457,30310.4,10376.533333333333
1640671332,0,0,0,0,79462.4,11195.733333333334,21299.2,21026.133333333335
1640671347,0,0,0,0,81363.01826423143,24029.866666666665,20206.933333333334,7645.866666666667
1640671362,0,0,0,0,68266.66666666667,10649.6,25395.2,45875.2
1640671377,0,0,0,0,115795.70609414589,20206.933333333334,40960,4642.133333333333
1640671392,0,0,0,0,68266.66666666667,7645.866666666667,23483.733333333334,15291.733333333334
1640671407,0,0,0,0,39867.73333333333,20206.933333333334,10103.466666666667,6553.6
1640671422,0,0,0,0,113049.6,9011.2,14472.533333333333,26214.4
1640671437,0,0,0,0,55705.6,25668.266666666666,33025.65469447591,10103.466666666667
1640671452,0,0,0,0,274705.06666666665,30310.4,13932.902020943107,12834.133333333333
1640671467,0,0,0,0,47777.111244417785,22118.4,18288.151406104225,30583.466666666667
1640671482,0,0,0,0,136560.64546242583,20477.269697373682,29503.001200480194,15018.666666666666
1640671497,0,0,0,0,74001.06666666667,20755.83411121483,21572.266666666666,14472.533333333333
1640671512,0,0,0,0,105403.73333333334,15009.66087014458,7372.8,15291.733333333334
1640671527,0,0,0,0,29218.133333333335,7649.436403655039,19656.868626274743,11194.240767897612
1640671542,0,0,0,0,120695.46666666666,16113.081744232564,228875.64179502567,93947.45966128817
1640671557,0,0,0,0,39321.6,42052.26666666667,90658.13333333333,7645.866666666667
1640671572,0,0,0,0,103765.33333333333,21299.2,38775.46666666667,17749.333333333332
1640671587,0,0,0,0,44236.8,27306.666666666668,12561.066666666668,10648.180242634315
1640671602,0,0,0,0,108407.46666666666,9557.333333333334,38502.4,30033.3288894814
1640671617,0,0,0,0,62259.2,17203.2,17749.333333333332,12837.556681781809
1640671632,0,0,0,0,27852.8,12834.133333333333,22118.4,12288
1640671647,0,0,0,0,120695.46666666666,19660.8,28672,13926.4
1640671662,0,0,0,0,34679.46666666667,31402.666666666668,6553.6,45875.2
1640671677,0,0,0,0,131345.06666666668,31675.733333333334,34952.53333333333,4640.586471176274
1640671692,0,0,0,0,42052.26666666667,15018.666666666666,25395.2,22945.248416138715
1640671707,0,0,0,0,116599.46666666666,14199.466666666667,33587.2,8192
1640671722,0,0,0,0,38502.4,14472.533333333333,31129.6,41233.066666666666
1640671737,0,0,0,0,129979.73333333334,14472.533333333333,16377.449020391843,7645.866666666667
1640671752,0,0,0,0,43417.6,12561.066666666668,17210.084033613446,19114.666666666668
1640671767,0,0,0,0,73986.26941278411,11468.8,21845.333333333332,14745.6
1640671782,0,0,0,0,79751.41695005668,12288,15564.8,28672
1640671797,0,0,0,0,109226.66666666667,44509.86666666667,40140.8,18841.6
1640671812,0,0,0,0,56524.8,16657.066666666666,7099.733333333334,12834.133333333333
1640671827,0,0,0,0,81920,4915.2,13107.2,16657.066666666666
1640671842,0,0,0,0,23483.733333333334,28398.933333333334,18289.37020993002,78916.26666666666
1640671857,0,0,0,0,143633.06666666668,14199.466666666667,69928.37612537513,7372.8
1640671872,0,0,0,0,32768,8192,35498.666666666664,17203.2
1640671887,0,0,0,0,120968.53333333334,16384,7645.866666666667,8465.066666666668
1640671902,0,0,0,0,34952.53333333333,4096,21845.333333333332,40960
1640671917,0,0,0,0,114414.93333333333,36864,36044.8,4369.066666666667
1640671932,0,0,0,0,37410.13333333333,15564.8,13103.705678485738,19387.733333333334
1640671947,0,0,0,0,116053.33333333333,7099.733333333334,31137.903440917577,17203.2
1640671962,0,0,0,0,39048.53333333333,23483.733333333334,9282.41018462974,19114.666666666668
1640671977,0,0,0,0,145544.53333333333,13380.266666666666,42333.800093352,13107.2
1640671992,0,0,0,0,24029.866666666665,22664.533333333333,9830.4,8192
1640672007,0,0,0,0,120422.4,6007.466666666666,39043.32755632582,22391.466666666667
1640672022,0,0,0,0,23483.733333333334,45056,12834.133333333333,18022.4
1640672037,0,0,0,0,87654.4,10922.666666666666,20209.627950393387,11741.866666666667
1640672052,0,0,0,0,69632,11468.8,8465.066666666668,15018.666666666666
1640672067,0,0,0,0,112230.4,11468.8,9830.4,30583.466666666667
1640672082,0,0,0,0,26487.466666666667,8465.066666666668,27033.6,18841.6
1640672097,0,0,0,0,152917.33333333334,25122.133333333335,20206.933333333334,8192
1640672112,0,0,0,0,33587.2,12834.133333333333,34952.53333333333,20753.066666666666
1640672127,0,0,0,0,115507.2,12010.929690103298,73728,8738.133333333333
1640672142,0,0,0,0,42871.46666666667,34417.872624208074,8738.133333333333,84650.66666666667
1640672157,0,0,0,0,73713.2573485303,24576,26214.4,9830.4
1640672172,0,0,0,0,80843.90211375609,10103.466666666667,13380.266666666666,11195.733333333334
1640672187,0,0,0,0,66901.33333333333,30856.533333333333,21023.33022263698,15018.666666666666
1640672202,0,0,0,0,68812.8,11195.733333333334,44242.69902653687,32494.933333333334
1640672217,0,0,0,0,94208,13653.333333333334,16380.723855228955,10649.6
1640672232,0,0,0,0,66628.26666666666,28125.866666666665,13109.821964392879,14199.466666666667
1640672247,0,0,0,0,34133.333333333336,25395.2,32768,6007.466666666666
1640672262,0,0,0,0,109226.66666666667,6280.533333333334,6553.6,40135.44860685242
1640672277,0,0,0,0,46694.4,27033.6,41779.2,6554.473929857315
1640672292,0,0,0,0,127522.13333333333,19110.844497767113,8192,23756.8
1640672307,0,0,0,0,33587.2,7647.396145895846,28945.066666666666,8465.066666666668
1640672322,0,0,0,0,117691.73333333334,13380.266666666666,4369.066666666667,39321.6
1640672337,0,0,0,0,54340.26666666667,22391.466666666667,33041.066666666666,8465.066666666668
1640672352,0,0,0,0,77277.86666666667,17203.2,8465.066666666668,15289.69470737235
1640672367,0,0,0,0,78643.2,7918.933333333333,10103.466666666667,37688.22509667956
1640672382,0,0,0,0,77824,27033.6,35225.6,12834.133333333333
1640672397,0,0,0,0,83541.69166166766,18841.6,16930.133333333335,3549.866666666667
1640672412,0,0,0,0,71830.89951323599,11195.733333333334,17749.333333333332,88990.06997667444
1640672427,0,0,0,0,80281.6,12558.554955675532,23756.8,42339.446482160725
1640672442,0,0,0,0,71816.53333333334,23761.55231046209,5188.266666666666,9011.2
1640672457,0,0,0,0,101853.86666666667,25112.08849793416,81646.93333333333,61440
1640672472,0,0,0,0,69085.86666666667,9014.805922368947,7099.733333333334,10649.6
1640672487,0,0,0,0,67447.46666666666,36317.86666666667,22391.466666666667,35498.666666666664
