timestamp,analyze_full_sampling,index,select
1640667582,0.000495,0.0009724999999999997,0.0009287500000000003
1640667597,0.000495,0.0025857573333333233,0.0009337499999999995
1640667612,0.000495,0.0035657852524938155,0.0008533258654145239
1640667627,0.000495,0.003615790664444591,0.0008787503333111114
